date,ticker,action,price,shares,amount,commission,pnl_pct,reason
2020-07-30,515880.SH,SELL,0.41886740506329,607300,254378.175094936,76.3134525284808,0.11634103019536497,调出候选列表
2020-07-30,518880.SH,SELL,4.215,2400,10116.0,5.0,0.08049218149192516,防御减持让路
2020-07-30,512400.SH,BUY,0.84577679078105,312900,264643.5578353905,79.39306735061714,0.0,行业买入
2020-07-30,512660.SH,BUY,1.11,238400,264624.0,79.38719999999999,0.0,行业买入
2020-08-13,512010.SH,SELL,0.7262996,420500,305408.9818,91.62269454,0.39980256663376135,调出候选列表
2020-08-13,159928.SZ,SELL,1.083,254800,275948.39999999997,82.78451999999999,0.2582050537322102,调出候选列表
2020-08-13,518880.SH,SELL,4.068,46200,187941.59999999998,56.38247999999999,0.042809536016406004,调出候选列表
2020-08-13,512400.SH,SELL,0.82130408271447,312900,256986.04748135764,77.0958142444073,-0.02893518518518361,调出候选列表
2020-08-20,512800.SH,BUY,0.546307259426,479900,262172.8537985374,78.65185613956122,0.0,行业买入
2020-08-20,159928.SZ,BUY,1.125,233000,262125.0,78.63749999999999,0.0,行业买入
2020-08-20,512400.SH,BUY,0.83696661587708,313300,262221.64075428917,78.66649222628675,0.0,行业买入
2020-08-27,512660.SH,SELL,1.096,238400,261286.40000000002,78.38592,-0.012612612612612623,调出候选列表
2020-08-27,512800.SH,SELL,0.53480078784468,479900,256650.89808666194,76.99526942599857,-0.021062271062276847,调出候选列表
2020-08-27,512400.SH,SELL,0.8124939078105,313300,254554.34131702964,76.36630239510889,-0.029239766081869775,调出候选列表
2020-09-03,512980.SH,BUY,1.043,248600,259289.8,77.78693999999999,0.0,行业买入
2020-09-10,159928.SZ,SELL,1.11225,233000,259154.25,77.746275,-0.011333333333333369,调出候选列表
2020-09-10,512980.SH,SELL,0.981,248600,243876.6,73.16297999999999,-0.059443911792905035,调出候选列表
2020-09-24,511010.SH,BUY,118.549,2100,248952.90000000002,74.68587,0.0,防御填充
2020-10-15,511010.SH,SELL,117.744,2100,247262.4,74.17872,-0.006790441083433911,调出候选列表
2020-10-15,512660.SH,BUY,1.14,219900,250685.99999999997,75.20579999999998,0.0,行业买入
2020-10-15,159928.SZ,BUY,1.15775,216500,250652.875,75.19586249999999,0.0,行业买入
2020-10-15,512010.SH,BUY,0.7311655,342800,250643.53340000001,75.19306002,0.0,行业买入
2020-10-15,512800.SH,BUY,0.53630163196398,467400,250667.38277996422,75.20021483398926,0.0,行业买入
2020-10-22,512660.SH,SELL,1.084,219900,238371.6,71.51147999999999,-0.049122807017543714,调出候选列表
2020-10-22,511010.SH,BUY,118.186,2100,248190.6,74.45718,0.0,防御填充
2020-10-29,159928.SZ,SELL,1.135,216500,245727.5,73.71825,-0.01965018354567052,调出候选列表
2020-10-29,512010.SH,SELL,0.706836,342800,242303.3808,72.69101424,-0.03327495621716288,调出候选列表
2020-10-29,511010.SH,SELL,118.249,2100,248322.9,74.49686999999999,0.0005330580610223561,调出候选列表
2020-11-05,512800.SH,SELL,0.55981485649972,467400,261657.4639279691,78.49723917839073,0.043843283582100386,调出候选列表
2020-11-05,512480.SH,BUY,1.0677924,231900,247621.05756000002,74.286317268,0.0,行业买入
2020-11-05,511010.SH,BUY,118.507,2000,237014.0,71.10419999999999,0.0,防御填充
2020-11-12,511010.SH,SELL,118.076,2000,236152.0,70.84559999999999,-0.0036369159627702295,调出候选列表
2020-11-12,159928.SZ,BUY,1.16975,212900,249039.77500000002,74.7119325,0.0,行业买入
2020-11-12,512400.SH,BUY,0.84381897413572,295100,249010.97926745098,74.70329378023528,0.0,行业买入
2020-11-12,512800.SH,BUY,0.56181598199212,443200,248996.8432189076,74.69905296567227,0.0,行业买入
2020-11-19,512800.SH,SELL,0.56681879572313,443200,251214.0902644912,75.36422707934736,0.008904719501340455,调出候选列表
2020-11-26,159928.SZ,SELL,1.14975,212900,244781.77500000002,73.4345325,-0.017097670442402235,调出候选列表
2020-11-26,512800.SH,BUY,0.57232189082724,442600,253309.66888013645,75.99290066404093,0.0,行业买入
2020-11-26,512660.SH,BUY,1.081,234300,253278.3,75.98348999999999,0.0,行业买入
2020-12-10,512480.SH,SELL,1.0937616,231900,253643.31504,76.09299451199999,0.02432045779685246,调出候选列表
2020-12-10,512400.SH,SELL,0.90646910678617,295100,267499.0334125988,80.24971002377963,0.07424593967517644,调出候选列表
2020-12-10,512800.SH,SELL,0.57532357906584,442600,254638.21609454078,76.39146482836223,0.005244755244747407,调出候选列表
2020-12-10,159928.SZ,BUY,1.2,211100,253320.0,75.996,0.0,行业买入
2020-12-17,512660.SH,SELL,1.102,234300,258198.60000000003,77.45958,0.019426456984273942,调出候选列表
2020-12-17,512010.SH,BUY,0.7337265,346900,254529.72285,76.35891685499999,0.0,行业买入
2020-12-17,511010.SH,BUY,118.175,2100,248167.5,74.45025,0.0,防御填充
2020-12-24,518880.SH,BUY,3.844,66500,255626.0,76.6878,0.0,防御填充
2020-12-31,518880.SH,SELL,3.867,66500,257155.5,77.14665,0.005983350676378806,防御让路（腾槽位）
2020-12-31,511010.SH,SELL,118.636,100,11863.6,5.0,0.0039009942881319953,防御减持让路
2020-12-31,512660.SH,BUY,1.23,210700,259161.0,77.74829999999999,0.0,行业买入
2020-12-31,512400.SH,BUY,0.98086613930858,264200,259144.83400532685,77.74345020159805,0.0,行业买入
2021-01-21,159928.SZ,SELL,1.3025,211100,274957.75,82.487325,0.0854166666666667,调出候选列表
2021-01-21,512010.SH,SELL,0.8003125,346900,277628.40625,83.28852187499999,0.09075043630017457,调出候选列表
2021-01-21,512660.SH,SELL,1.313,210700,276649.1,82.99472999999999,0.06747967479674793,调出候选列表
2021-01-21,512400.SH,SELL,1.0533053551857,264200,278283.2748400619,83.48498245201856,0.07385229540922152,调出候选列表
2021-01-21,512000.SH,BUY,0.591,456500,269791.5,80.93745,0.0,行业买入
2021-01-21,512480.SH,BUY,1.166068,231300,269711.5284,80.91345851999999,0.0,行业买入
2021-01-21,512800.SH,BUY,0.61134383792909,441300,269786.0356781074,80.93581070343221,0.0,行业买入
2021-01-21,515880.SH,BUY,0.3682167721519,732700,269792.42895569716,80.93772868670914,0.0,行业买入
2021-01-28,511010.SH,SELL,118.754,2000,237508.0,71.2524,0.004899513433467381,调出候选列表
2021-01-28,512000.SH,SELL,0.556,456500,253814.00000000003,76.1442,-0.05922165820642965,调出候选列表
2021-01-28,512480.SH,SELL,1.0835776,231300,250631.49887999997,75.18944966399998,-0.07074235807860277,调出候选列表
2021-01-28,515880.SH,SELL,0.34622373417722,732700,253678.1300316491,76.10343900949472,-0.05972850678732047,调出候选列表
2021-01-28,512010.SH,BUY,0.8120931,318500,258651.65235,77.59549570499999,0.0,行业买入
2021-01-28,512400.SH,BUY,1.0591788051216,244200,258651.4642106947,77.5954392632084,0.0,行业买入
2021-02-04,512010.SH,SELL,0.8264347,318500,263219.45195,78.965835585,0.01766004415011032,调出候选列表
2021-02-04,512400.SH,SELL,1.0767991549296,244200,262954.3536338083,78.88630609014248,0.016635859519467226,调出候选列表
2021-02-18,159928.SZ,BUY,1.52875,172700,264015.125,79.20453749999999,0.0,行业买入
2021-02-18,512010.SH,BUY,0.9278503,284600,264066.19538,79.21985861399999,0.0,行业买入
2021-02-23,512010.SH,STOP_LOSS,0.8192639,284600,233162.50594,69.94875178199999,-0.11703008556444931,"固定止损: 成本盈亏-11.70%, 高点回撤-11.70%"
2021-02-24,159928.SZ,STOP_LOSS,1.4,172700,241779.99999999997,72.53399999999999,-0.08421913327882266,"固定止损: 成本盈亏-8.42%, 高点回撤-8.42%"
2021-02-25,512400.SH,BUY,1.2177619533931,207400,252563.82913372893,75.76914874011867,0.0,行业买入
2021-02-25,511010.SH,BUY,119.095,2100,250099.5,75.02985,0.0,防御填充
2021-02-26,512400.SH,STOP_LOSS,1.1159554878361,207400,231449.16817720715,69.43475045316214,-0.08360128617365027,"固定止损: 成本盈亏-8.36%, 高点回撤-8.36%"
2021-03-04,512800.SH,SELL,0.64036015756894,441300,282590.93753517326,84.77728126055197,0.04746317512276241,调出候选列表
2021-03-04,512400.SH,BUY,1.1316180209987,219700,248616.47921341436,74.5849437640243,0.0,行业买入
2021-03-09,512400.SH,STOP_LOSS,1.037642822023,219700,227970.12799845313,68.39103839953593,-0.08304498269898779,"固定止损: 成本盈亏-8.30%, 高点回撤-8.30%"
2021-03-18,511010.SH,SELL,118.947,2100,249788.7,74.93661,-0.0012427054032494742,调出候选列表
2021-04-08,511010.SH,BUY,119.311,2000,238622.0,71.58659999999999,0.0,防御填充
2021-04-15,512480.SH,BUY,0.956,255700,244449.19999999998,73.33475999999999,0.0,行业买入
2021-04-29,511010.SH,SELL,119.722,100,11972.199999999999,5.0,0.003444778771445945,防御减持让路
2021-04-29,159928.SZ,BUY,1.2815,192500,246688.75000000003,74.006625,0.0,行业买入
2021-04-29,512010.SH,BUY,0.8085077,305200,246756.55004,74.02696501199999,0.0,行业买入
2021-04-29,512400.SH,BUY,1.0728835216389,230000,246763.20997694702,74.02896299308411,0.0,行业买入
2021-05-13,512480.SH,SELL,0.945,255700,241636.5,72.49095,-0.011506276150627626,调出候选列表
2021-05-13,159928.SZ,SELL,1.2465,192500,239951.25,71.98537499999999,-0.027311744049941585,调出候选列表
2021-05-13,516160.SH,BUY,2.798448,87200,244024.6656,73.20739968,0.0,行业买入
2021-05-13,512800.SH,BUY,0.62485143500281,390500,244004.48536859732,73.2013456105792,0.0,行业买入
2021-05-27,512800.SH,SELL,0.64786437816545,390500,252991.0396736082,75.89731190208245,0.036829463570866916,调出候选列表
2021-05-27,515230.SH,BUY,1.021,247200,252391.19999999998,75.71735999999999,0.0,行业买入
2021-06-10,511010.SH,SELL,120.184,1900,228349.6,68.50488,0.00731701184299847,调出候选列表
2021-06-10,512010.SH,SELL,0.8310445,305200,253634.78139999998,76.09043441999998,0.027874564459930203,调出候选列表
2021-06-10,512400.SH,SELL,1.1237867544174,230000,258470.95351600202,77.5412860548006,0.04744525547446373,调出候选列表
2021-06-10,512000.SH,BUY,0.5305,479400,254321.69999999998,76.29650999999998,0.0,行业买入
2021-06-10,512480.SH,BUY,1.121,226900,254354.9,76.30646999999999,0.0,行业买入
2021-06-17,516160.SH,SELL,3.1025568,87200,270542.95295999997,81.16288588799998,0.10867052023121382,调出候选列表
2021-06-17,512000.SH,SELL,0.5125,479400,245692.49999999997,73.70774999999999,-0.03393025447690861,调出候选列表
2021-06-17,515880.SH,BUY,0.32756297468354,767200,251306.3141772119,75.39189425316356,0.0,行业买入
2021-06-24,512660.SH,BUY,1.168,224900,262683.2,78.80496,0.0,行业买入
2021-07-01,512660.SH,SELL,1.162,224900,261333.8,78.40014,-0.005136986301369868,调出候选列表
2021-07-01,516160.SH,BUY,3.655776,72900,266506.07039999997,79.95182111999998,0.0,行业买入
2021-07-01,511010.SH,BUY,120.797,1800,217434.6,65.23038,0.0,防御填充
2021-07-08,515230.SH,SELL,1.06,247200,262032.0,78.60959999999999,0.03819784524975529,调出候选列表
2021-07-08,512400.SH,BUY,1.2050361451985,222000,267518.024234067,80.25540727022009,0.0,行业买入
2021-07-15,511010.SH,SELL,121.554,1800,218797.2,65.63916,0.006266711921653725,防御让路（腾槽位）
2021-07-15,515230.SH,BUY,1.099,206800,227273.19999999998,68.18195999999999,0.0,行业买入
2021-07-22,512480.SH,SELL,1.377,226900,312441.3,93.73239,0.22836752899197146,调出候选列表
2021-07-22,515230.SH,SELL,1.089,206800,225205.19999999998,67.56155999999999,-0.009099181073703375,调出候选列表
2021-07-22,512660.SH,BUY,1.207,234100,282558.7,84.76760999999999,0.0,行业买入
2021-07-22,511010.SH,BUY,121.596,1900,231032.4,69.30972,0.0,防御填充
2021-07-29,515880.SH,SELL,0.33755981012658,767200,258975.88632911217,77.69276589873364,0.030518819938968867,调出候选列表
2021-07-29,516160.SH,SELL,4.0245888,72900,293392.52352,88.017757056,0.10088495575221243,调出候选列表
2021-07-29,512480.SH,BUY,1.445,191200,276284.0,82.8852,0.0,行业买入
2021-08-05,512400.SH,SELL,1.3724294683739,222000,304679.3419790058,91.40380259370173,0.13891145410233813,调出候选列表
2021-08-05,516160.SH,BUY,4.3610496,64700,282159.90912,84.647972736,0.0,行业买入
2021-08-05,515880.SH,BUY,0.35722025316456,790700,282454.0541772176,84.73621625316527,0.0,行业买入
2021-08-12,511010.SH,SELL,121.768,1900,231359.2,69.40776,0.0014145202144807151,调出候选列表
2021-08-12,512480.SH,SELL,1.389,191200,265576.8,79.67303999999999,-0.0387543252595156,调出候选列表
2021-08-12,512400.SH,BUY,1.4047334430218,201700,283334.73545749707,85.0004206372491,0.0,行业买入
2021-08-19,516160.SH,SELL,4.1151744,64700,266251.78368,79.875535104,-0.05637982195845706,调出候选列表
2021-08-19,515880.SH,SELL,0.34422436708861,790700,272178.20705696393,81.65346211708918,-0.036380597014926935,调出候选列表
2021-08-19,512400.SH,SELL,1.3685138350832,201700,276029.24053628143,82.80877216088442,-0.025783972125477346,调出候选列表
2021-08-19,512000.SH,BUY,0.5535,496800,274978.8,82.49363999999998,0.0,行业买入
2021-08-19,511010.SH,BUY,122.463,2200,269418.6,80.82557999999999,0.0,防御填充
2021-08-26,511010.SH,SELL,122.377,300,36713.1,11.013929999999998,-0.000702252925373366,防御减持让路
2021-08-26,512800.SH,BUY,0.57332245357344,483400,277144.0740574009,83.14322221722027,0.0,行业买入
2021-08-26,512400.SH,BUY,1.4908773754161,185900,277154.104089853,83.14623122695589,0.0,行业买入
2021-09-02,512660.SH,SELL,1.338,234100,313225.80000000005,93.96774,0.10853355426677713,调出候选列表
2021-09-02,511010.SH,SELL,122.389,1900,232539.1,69.76173,-0.0006042641450887049,调出候选列表
2021-09-02,512800.SH,SELL,0.57782498593134,483400,279320.5981992098,83.79617945976293,0.007853403141349734,调出候选列表
2021-09-02,516160.SH,BUY,4.3448736,63800,277202.93568,83.160880704,0.0,行业买入
2021-09-02,518880.SH,BUY,3.689,75100,277043.9,83.11317,0.0,防御填充
2021-09-09,518880.SH,SELL,3.638,75100,273213.8,81.96413999999999,-0.01382488479262677,调出候选列表
2021-09-09,512980.SH,BUY,0.75,376100,282075.0,84.62249999999999,0.0,行业买入
2021-09-23,512400.SH,SELL,1.5270969833547,185900,283887.3292056387,85.16619876169162,0.02429415627055921,调出候选列表
2021-09-23,516160.SH,SELL,4.416048,63800,281743.8624,84.52315871999998,0.016381236038719358,调出候选列表
2021-09-23,512980.SH,SELL,0.713,376100,268159.3,80.44778999999998,-0.049333333333333375,调出候选列表
2021-09-30,512000.SH,SELL,0.5565,496800,276469.2,82.94076,0.005420054200542011,调出候选列表
2021-09-30,511010.SH,BUY,122.535,2200,269577.0,80.8731,0.0,防御填充
2021-10-14,511010.SH,SELL,122.101,2200,268622.2,80.58666,-0.0035418451870893827,调出候选列表
2021-10-14,159928.SZ,BUY,1.175,234000,274950.0,82.485,0.0,行业买入
2021-10-21,516110.SH,BUY,1.328,206100,273700.8,82.11023999999999,0.0,行业买入
2021-10-28,512800.SH,BUY,0.59133258300506,463700,274200.9187394463,82.26027562183388,0.0,行业买入
2021-10-28,516160.SH,BUY,4.7816256,57300,273987.14688,82.196144064,0.0,行业买入
2021-10-28,518880.SH,BUY,3.61,73000,263530.0,79.059,0.0,防御填充
2021-11-04,512800.SH,SELL,0.57732470455824,463700,267705.4655036559,80.31163965109677,-0.023688663282571187,调出候选列表
2021-11-04,518880.SH,SELL,3.581,73000,261413.0,78.42389999999999,-0.008033240997229893,调出候选列表
2021-11-04,512660.SH,BUY,1.345,201400,270883.0,81.2649,0.0,行业买入
2021-11-11,159928.SZ,SELL,1.152,234000,269568.0,80.87039999999999,-0.019574468085106492,调出候选列表
2021-11-11,512480.SH,BUY,1.315,208500,274177.5,82.25325,0.0,行业买入
2021-11-11,511010.SH,BUY,122.563,2000,245126.0,73.53779999999999,0.0,防御填充
2021-11-18,516110.SH,SELL,1.309,206100,269784.89999999997,80.93546999999998,-0.014307228915662747,调出候选列表
2021-11-18,516160.SH,SELL,4.6295712,57300,265274.42976,79.582328928,-0.031799729364005394,调出候选列表
2021-11-18,512980.SH,BUY,0.792,342700,271418.4,81.42552,0.0,行业买入
2021-11-18,515230.SH,BUY,1.021,265800,271381.8,81.41453999999999,0.0,行业买入
2021-11-25,515230.SH,SELL,1.001,265800,266065.8,79.81974,-0.01958863858961804,调出候选列表
2021-11-25,511010.SH,SELL,122.647,2000,245294.0,73.5882,0.0006853618139242935,防御让路（腾槽位）
2021-11-25,159928.SZ,BUY,1.189,220800,262531.2,78.75936,0.0,行业买入
2021-11-25,515880.SH,BUY,0.37521455696203,699800,262575.1469620286,78.77254408860857,0.0,行业买入
2021-12-02,512980.SH,SELL,0.747,342700,255996.9,76.79906999999999,-0.056818181818181865,调出候选列表
2021-12-02,159928.SZ,SELL,1.163,220800,256790.4,77.03711999999999,-0.021867115222876383,调出候选列表
2021-12-02,512400.SH,BUY,1.4125647096031,191100,269941.1160051524,80.98233480154572,0.0,行业买入
2021-12-02,511010.SH,BUY,122.824,1800,221083.19999999998,66.32495999999999,0.0,防御填充
2021-12-09,512660.SH,SELL,1.448,201400,291627.2,87.48816,0.0765799256505576,调出候选列表
