date,ticker,action,price,shares,amount,commission,pnl_pct,reason
2023-06-29,515230.SH,SELL,0.988,368800,364374.4,109.31232,-0.06527909176915796,调出候选列表
2023-06-29,512660.SH,BUY,1.093,333200,364187.6,109.25627999999999,0.0,行业买入
2023-07-13,515880.SH,SELL,0.40720443037975,1044800,425447.1888607628,127.63415665822883,0.09107142857143041,调出候选列表
2023-07-13,159996.SZ,SELL,1.143,346200,395706.6,118.71197999999998,0.015097690941385548,调出候选列表
2023-07-13,512660.SH,SELL,1.092,333200,363854.4,109.15632,-0.0009149130832569898,调出候选列表
2023-07-13,512400.SH,BUY,1.0484108135723,383200,401751.0237609054,120.5253071282716,0.0,行业买入
2023-07-13,159865.SZ,BUY,0.7,574000,401800.0,120.53999999999999,0.0,行业买入
2023-07-20,512400.SH,SELL,1.040579546991,383200,398750.0824069512,119.62502472208534,-0.007469654528472689,调出候选列表
2023-07-20,159697.SZ,BUY,1.007,399200,401994.39999999997,120.59831999999997,0.0,行业买入
2023-07-27,516110.SH,SELL,1.099,387800,426192.2,127.85766,0.09353233830845781,调出候选列表
2023-07-27,159697.SZ,SELL,0.995,399200,397204.0,119.1612,-0.01191658391261162,调出候选列表
2023-07-27,512000.SH,BUY,0.452,885200,400110.4,120.03312,0.0,行业买入
2023-07-27,512800.SH,BUY,0.55931457512662,715300,400077.71558807127,120.02331467642136,0.0,行业买入
2023-07-27,512400.SH,BUY,1.052326446863,380100,399989.2824526263,119.99678473578788,0.0,行业买入
2023-08-10,159865.SZ,SELL,0.702,574000,402948.0,120.88439999999999,0.0028571428571428597,调出候选列表
2023-08-10,159928.SZ,BUY,0.978,411700,402642.6,120.79277999999998,0.0,行业买入
2023-08-17,512800.SH,SELL,0.55731344963421,715300,398646.31052335043,119.59389315700511,-0.0035778175313184277,调出候选列表
2023-08-17,512400.SH,SELL,0.99946539743918,380100,379896.7975666323,113.96903926998968,-0.05023255813953894,调出候选列表
2023-08-17,159928.SZ,SELL,0.936,411700,385351.2,115.60535999999999,-0.042944785276073545,调出候选列表
2023-08-24,512000.SH,SELL,0.4705,885200,416486.6,124.94597999999998,0.04092920353982292,调出候选列表
2023-09-14,159697.SZ,BUY,1.0,394900,394900.0,118.46999999999998,0.0,行业买入
2023-09-21,512800.SH,BUY,0.56431738885763,698600,394232.1278559404,118.2696383567821,0.0,行业买入
2023-10-12,159697.SZ,SELL,0.975,394900,385027.5,115.50824999999999,-0.025000000000000022,调出候选列表
2023-10-12,512800.SH,SELL,0.56431738885763,698600,394232.1278559404,118.2696383567821,0.0,调出候选列表
2023-10-12,512010.SH,BUY,0.439,894000,392466.0,117.73979999999999,0.0,行业买入
2023-10-19,512010.SH,SELL,0.418,894000,373692.0,112.10759999999999,-0.04783599088838273,调出候选列表
2023-11-09,512980.SH,BUY,0.796,487000,387652.0,116.2956,0.0,行业买入
2023-11-09,512010.SH,BUY,0.444,873100,387656.4,116.29692,0.0,行业买入
2023-11-09,512480.SH,BUY,0.88,440500,387640.0,116.29199999999999,0.0,行业买入
2023-11-16,159865.SZ,BUY,0.658,581900,382890.2,114.86706,0.0,行业买入
2023-11-23,512010.SH,SELL,0.433,873100,378052.3,113.41568999999998,-0.024774774774774796,调出候选列表
2023-11-23,512480.SH,SELL,0.839,440500,369579.5,110.87384999999999,-0.046590909090909134,调出候选列表
2023-11-23,512660.SH,BUY,0.993,378400,375751.2,112.72536,0.0,行业买入
2023-11-23,515230.SH,BUY,0.8,469700,375760.0,112.728,0.0,行业买入
2023-11-30,512980.SH,SELL,0.754,487000,367198.0,110.15939999999999,-0.05276381909547743,调出候选列表
2023-11-30,512660.SH,SELL,0.984,378400,372345.6,111.70367999999998,-0.009063444108761337,调出候选列表
2023-11-30,515230.SH,SELL,0.772,469700,362608.4,108.78251999999999,-0.03500000000000003,调出候选列表
2023-12-07,159865.SZ,SELL,0.681,581900,396273.9,118.88217,0.03495440729483286,调出候选列表
2023-12-14,512980.SH,BUY,0.814,460000,374440.0,112.332,0.0,行业买入
2023-12-21,512980.SH,SELL,0.765,460000,351900.0,105.57,-0.06019656019656012,调出候选列表
2024-01-04,512400.SH,BUY,0.92311054827145,399500,368782.66403444426,110.63479921033327,0.0,行业买入
2024-01-11,512400.SH,SELL,0.90255347349552,399500,360570.11266146024,108.17103379843806,-0.022269353128315714,调出候选列表
2024-01-11,159697.SZ,BUY,0.935,392200,366707.0,110.01209999999999,0.0,行业买入
2024-01-18,159697.SZ,SELL,0.925,392200,362785.0,108.8355,-0.010695187165775409,调出候选列表
2024-01-25,512800.SH,BUY,0.54180472706809,674800,365609.8298255471,109.68294894766413,0.0,行业买入
2024-02-22,159996.SZ,BUY,1.068,342200,365469.60000000003,109.64088,0.0,行业买入
2024-02-22,159928.SZ,BUY,0.845,432500,365462.5,109.63874999999999,0.0,行业买入
2024-02-22,512000.SH,BUY,0.4245,861200,365579.39999999997,109.67381999999998,0.0,行业买入
2024-03-14,512800.SH,SELL,0.57032076533483,674800,384852.4524479433,115.45573573438297,0.052631578947365476,调出候选列表
2024-03-14,512980.SH,BUY,0.759,500100,379575.9,113.87277,0.0,行业买入
2024-03-21,512000.SH,SELL,0.4335,861200,373330.2,111.99906,0.021201413427561856,调出候选列表
2024-03-21,159697.SZ,BUY,1.022,370000,378140.0,113.442,0.0,行业买入
2024-03-28,159996.SZ,SELL,1.11,342200,379842.00000000006,113.9526,0.03932584269662925,调出候选列表
2024-03-28,159928.SZ,SELL,0.86,432500,371950.0,111.585,0.017751479289940846,调出候选列表
2024-03-28,512980.SH,SELL,0.721,500100,360572.1,108.17162999999998,-0.05006587615283272,调出候选列表
2024-03-28,159697.SZ,SELL,0.998,370000,369260.0,110.77799999999999,-0.023483365949119393,调出候选列表
2024-03-28,159865.SZ,BUY,0.61,607200,370392.0,111.1176,0.0,行业买入
2024-03-28,512400.SH,BUY,0.97107705608195,381400,370368.78918965574,111.11063675689671,0.0,行业买入
2024-03-28,512800.SH,BUY,0.58683005064716,631200,370407.1279684874,111.12213839054621,0.0,行业买入
2024-04-11,159865.SZ,SELL,0.615,607200,373428.0,112.02839999999999,0.008196721311475417,调出候选列表
2024-04-11,159697.SZ,BUY,1.062,349700,371381.4,111.41441999999999,0.0,行业买入
2024-04-11,516110.SH,BUY,1.07,347100,371397.0,111.41909999999999,0.0,行业买入
