date,ticker,is_defense,is_gold,is_bond,shares,close_prev,close_t,contribution,market_value,scenario
2023-02-08,159928.SZ,False,False,False,249100,1.068000,1.059000,-0.001587,266038.800000,B0.4
2023-02-09,512800.SH,False,False,False,487400,0.539804,0.541805,0.000696,263100.275408,B0.4
2023-02-09,512010.SH,False,False,False,558000,0.505000,0.512000,0.002787,281790.000000,B0.4
2023-02-09,512980.SH,False,False,False,430000,0.671000,0.687000,0.004909,288530.000000,B0.4
2023-02-09,515230.SH,False,False,False,331200,0.919000,0.937000,0.004253,304372.800000,B0.4
2023-02-09,159928.SZ,False,False,False,249100,1.059000,1.078000,0.003377,263796.900000,B0.4
2023-02-10,512980.SH,False,False,False,430000,0.687000,0.688000,0.000301,295410.000000,B0.4
2023-02-10,515230.SH,False,False,False,331200,0.937000,0.922000,-0.003478,310334.400000,B0.4
2023-02-10,159865.SZ,False,False,False,329700,0.819000,0.820000,0.000231,270024.300000,B0.4
2023-02-10,512400.SH,False,False,False,228000,1.185458,1.167838,-0.002812,270284.419154,B0.4
2023-02-10,512480.SH,False,False,False,305900,0.923000,0.914000,-0.001927,282345.700000,B0.4
2023-02-13,512980.SH,False,False,False,430000,0.688000,0.694000,0.001820,295840.000000,B0.4
2023-02-13,515230.SH,False,False,False,331200,0.922000,0.929000,0.001636,305366.400000,B0.4
2023-02-13,159865.SZ,False,False,False,329700,0.820000,0.818000,-0.000465,270354.000000,B0.4
2023-02-13,512400.SH,False,False,False,228000,1.167838,1.166859,-0.000157,266266.979398,B0.4
2023-02-13,512480.SH,False,False,False,305900,0.914000,0.919000,0.001079,279592.600000,B0.4
2023-02-14,512980.SH,False,False,False,430000,0.694000,0.688000,-0.001813,298420.000000,B0.4
2023-02-14,515230.SH,False,False,False,331200,0.929000,0.926000,-0.000698,307684.800000,B0.4
2023-02-14,159865.SZ,False,False,False,329700,0.818000,0.813000,-0.001158,269694.600000,B0.4
2023-02-14,512400.SH,False,False,False,228000,1.166859,1.176648,0.001568,266043.788300,B0.4
2023-02-14,512480.SH,False,False,False,305900,0.919000,0.915000,-0.000860,281122.100000,B0.4
2023-02-15,512980.SH,False,False,False,430000,0.688000,0.701000,0.003940,295840.000000,B0.4
2023-02-15,515230.SH,False,False,False,331200,0.926000,0.949000,0.005369,306691.200000,B0.4
2023-02-15,159865.SZ,False,False,False,329700,0.813000,0.804000,-0.002091,268046.100000,B0.4
2023-02-15,512400.SH,False,False,False,228000,1.176648,1.163922,-0.002045,268275.699276,B0.4
2023-02-15,512480.SH,False,False,False,305900,0.915000,0.926000,0.002372,279898.500000,B0.4
2023-02-16,512980.SH,False,False,False,430000,0.701000,0.698000,-0.000902,301430.000000,B0.4
2023-02-16,515230.SH,False,False,False,331200,0.949000,0.937000,-0.002780,314308.800000,B0.4
2023-02-16,159865.SZ,False,False,False,329700,0.804000,0.798000,-0.001384,265078.800000,B0.4
2023-02-16,512400.SH,False,False,False,228000,1.163922,1.134555,-0.004684,265374.215007,B0.4
2023-02-16,512480.SH,False,False,False,305900,0.926000,0.902000,-0.005136,283263.400000,B0.4
2023-02-17,512980.SH,False,False,False,430000,0.698000,0.678000,-0.006104,300140.000000,B0.4
2023-02-17,515230.SH,False,False,False,331200,0.937000,0.894000,-0.010109,310334.400000,B0.4
2023-02-17,512480.SH,False,False,False,305900,0.902000,0.872000,-0.006514,275921.800000,B0.4
2023-02-17,159996.SZ,False,False,False,238800,1.097000,1.094000,-0.000508,261963.600000,B0.4
2023-02-17,512660.SH,False,False,False,231900,1.123000,1.112000,-0.001811,260423.700000,B0.4
2023-02-20,512980.SH,False,False,False,430000,0.678000,0.704000,0.008139,291540.000000,B0.4
2023-02-20,515230.SH,False,False,False,331200,0.894000,0.924000,0.007234,296092.800000,B0.4
2023-02-20,512480.SH,False,False,False,305900,0.872000,0.881000,0.002004,266744.800000,B0.4
2023-02-20,159996.SZ,False,False,False,238800,1.094000,1.142000,0.008345,261247.200000,B0.4
2023-02-20,512660.SH,False,False,False,231900,1.112000,1.116000,0.000675,257872.800000,B0.4
2023-02-21,512980.SH,False,False,False,430000,0.704000,0.694000,-0.003050,302720.000000,B0.4
2023-02-21,515230.SH,False,False,False,331200,0.924000,0.918000,-0.001410,306028.800000,B0.4
2023-02-21,512480.SH,False,False,False,305900,0.881000,0.877000,-0.000868,269497.900000,B0.4
2023-02-21,159996.SZ,False,False,False,238800,1.142000,1.148000,0.001016,272709.600000,B0.4
2023-02-21,512660.SH,False,False,False,231900,1.116000,1.125000,0.001480,258800.400000,B0.4
2023-02-22,512980.SH,False,False,False,430000,0.694000,0.686000,-0.002447,298420.000000,B0.4
2023-02-22,515230.SH,False,False,False,331200,0.918000,0.925000,0.001649,304041.600000,B0.4
2023-02-22,512480.SH,False,False,False,305900,0.877000,0.875000,-0.000435,268274.300000,B0.4
2023-02-22,159996.SZ,False,False,False,238800,1.148000,1.144000,-0.000679,274142.400000,B0.4
2023-02-22,512660.SH,False,False,False,231900,1.125000,1.129000,0.000660,260887.500000,B0.4
2023-02-23,512980.SH,False,False,False,430000,0.686000,0.675000,-0.003369,294980.000000,B0.4
2023-02-23,515230.SH,False,False,False,331200,0.925000,0.907000,-0.004246,306360.000000,B0.4
2023-02-23,512480.SH,False,False,False,305900,0.875000,0.872000,-0.000654,267662.500000,B0.4
2023-02-23,159996.SZ,False,False,False,238800,1.144000,1.152000,0.001361,273187.200000,B0.4
2023-02-23,512660.SH,False,False,False,231900,1.129000,1.122000,-0.001156,261815.100000,B0.4
2023-02-24,512980.SH,False,False,False,430000,0.675000,0.674000,-0.000309,290250.000000,B0.4
2023-02-24,515230.SH,False,False,False,331200,0.907000,0.912000,0.001188,300398.400000,B0.4
2023-02-24,159996.SZ,False,False,False,238800,1.152000,1.140000,-0.002056,275097.600000,B0.4
2023-02-24,515880.SH,False,False,False,909300,0.306903,0.308902,0.001305,279066.759778,B0.4
2023-02-27,512980.SH,False,False,False,430000,0.674000,0.663000,-0.003394,289820.000000,B0.4
2023-02-27,515230.SH,False,False,False,331200,0.912000,0.900000,-0.002852,302054.400000,B0.4
2023-02-27,159996.SZ,False,False,False,238800,1.140000,1.133000,-0.001199,272232.000000,B0.4
2023-02-27,515880.SH,False,False,False,909300,0.308902,0.308569,-0.000217,280884.784272,B0.4
2023-02-28,512980.SH,False,False,False,430000,0.663000,0.671000,0.002487,285090.000000,B0.4
2023-02-28,515230.SH,False,False,False,331200,0.900000,0.917000,0.004071,298080.000000,B0.4
2023-02-28,159996.SZ,False,False,False,238800,1.133000,1.134000,0.000173,270560.400000,B0.4
2023-02-28,515880.SH,False,False,False,909300,0.308569,0.310568,0.001315,280581.780190,B0.4
2023-03-01,512980.SH,False,False,False,430000,0.671000,0.698000,0.008327,288530.000000,B0.4
2023-03-01,515230.SH,False,False,False,331200,0.917000,0.950000,0.007839,303710.400000,B0.4
