date,nav,cash,positions_value,industry_value,defense_value,num_positions,bench_price,max_total_position,positions_pct,positions_detail,daily_return,cumulative_return,bench_return,peak,drawdown,regime_id,regime_name,confidence,reason
2019-08-13,1000000.0,1000000.0,0.0,0.0,0.0,0,3665.7515,1.0,{},{},,0.0,0.0,1000000.0,0.0,,,,
2019-08-14,1000000.0,1000000.0,0.0,0.0,0.0,0,3682.4015,1.0,{},{},0.0,0.0,0.004542042743486574,1000000.0,0.0,,,,
2019-08-15,1001170.6877205209,799953.9283987785,201216.7593217423,201216.7593217423,0.0,1,3694.0006,1.0,{'512400.SH': 0.20098147277950715},"{'512400.SH': {'shares': 314300, 'cost': 0.63629040973111, 'entry_date': '2019-08-15', 'high_water': 0.63629040973111, 'market_value': 201216.7593217423}}",0.0011706877205208688,0.0011706877205208688,0.007706223403304957,1001170.6877205209,0.0,3.0,震荡,0.65,沪深300在MA20下方或附近（相对MA50: 97.76%）；MA50斜率仍为正但接近0；低波动率，缺乏方向；市场宽度低（29% 行业ETF站上MA50）
2019-08-16,1002093.7003779601,799953.9283987785,202139.77197918156,202139.77197918156,0.0,1,3710.5386,1.0,{'512400.SH': 0.20171743610696327},"{'512400.SH': {'shares': 314300, 'cost': 0.63629040973111, 'entry_date': '2019-08-15', 'high_water': 0.64118495134443, 'market_value': 202139.77197918156}}",0.0009219333613739167,0.002093700377960195,0.0122177130664749,1002093.7003779601,0.0,3.0,震荡,0.65,沪深300在MA20下方或附近（相对MA50: 98.02%）；MA50斜率仍为正但接近0；低波动率，缺乏方向；市场宽度低（29% 行业ETF站上MA50）
2019-08-19,1004247.3965786507,799953.9283987785,204293.4681798721,204293.4681798721,0.0,1,3791.0946,1.0,{'512400.SH': 0.20342942274570514},"{'512400.SH': {'shares': 314300, 'cost': 0.63629040973111, 'entry_date': '2019-08-15', 'high_water': 0.64412167631242, 'market_value': 204293.4681798721}}",0.0021491964273183672,0.004247396578650697,0.03419301608415082,1004247.3965786507,0.0,3.0,震荡,0.65,沪深300在MA20下方或附近（相对MA50: 98.38%）；MA50斜率仍为正但接近0；低波动率，缺乏方向
2019-08-20,1006401.0927793412,799953.9283987785,206447.16438056267,206447.16438056267,0.0,1,3787.7324,1.0,{'512400.SH': 0.2051340820889066},"{'512400.SH': {'shares': 314300, 'cost': 0.63629040973111, 'entry_date': '2019-08-15', 'high_water': 0.64803730960307, 'market_value': 206447.16438056267}}",0.002144587287980837,0.0064010927793412,0.03327582352486247,1006401.0927793412,0.0,3.0,震荡,0.65,沪深300高于MA20但接近MA50（相对MA50: 100.42%）；MA50斜率仍为正但接近0；低波动率，缺乏方向；市场宽度高（86% 行业ETF站上MA50）
2019-08-21,1003939.7256928387,799953.9283987785,203985.7972940601,203985.7972940601,0.0,1,3781.7579,1.0,{'512400.SH': 0.2031853029356772},"{'512400.SH': {'shares': 314300, 'cost': 0.63629040973111, 'entry_date': '2019-08-15', 'high_water': 0.65488966786172, 'market_value': 203985.7972940601}}",-0.00244571185798792,0.003939725692838625,0.03164600764672687,1006401.0927793412,-0.0024457118579879747,3.0,震荡,0.65,沪深300高于MA20但接近MA50（相对MA50: 100.29%）；MA50斜率仍为正但接近0；低波动率，缺乏方向；市场宽度高（75% 行业ETF站上MA50）
2019-08-22,1007279.0621941455,197845.77386590058,809433.2883282449,809433.2883282449,0.0,4,3793.5061,1.0,"{'512400.SH': 0.20220625450565305, '512010.SH': 0.20098407442224767, '512480.SH': 0.1984887996028496, '159928.SZ': 0.20190482224160547}","{'512400.SH': {'shares': 314300, 'cost': 0.63629040973111, 'entry_date': '2019-08-15', 'high_water': 0.65488966786172, 'market_value': 203678.12640824492}, '512010.SH': {'shares': 465000, 'cost': 0.4315285, 'entry_date': '2019-08-22', 'high_water': 0.4315285, 'market_value': 202447.05}, '512480.SH': {'shares': 356300, 'cost': 0.5631752, 'entry_date': '2019-08-22', 'high_water': 0.5631752, 'market_value': 199933.61192000002}, '159928.SZ': {'shares': 276700, 'cost': 0.725, 'entry_date': '2019-08-22', 'high_water': 0.725, 'market_value': 203374.5}}",0.003326232059402079,0.007279062194145425,0.03485086209471655,1007279.0621941455,0.0,3.0,震荡,0.65,沪深300高于MA20但接近MA50（相对MA50: 100.09%）；MA50斜率仍为正但接近0；低波动率，缺乏方向；市场宽度高（75% 行业ETF站上MA50）
2019-08-23,1011540.7451367063,197845.77386590058,813694.9712708057,813694.9712708057,0.0,4,3820.8638,1.0,"{'512400.SH': 0.20044186526900998, '512010.SH': 0.2072009862258928, '512480.SH': 0.19496218364723159, '159928.SZ': 0.20180642844239735}","{'512400.SH': {'shares': 314300, 'cost': 0.63629040973111, 'entry_date': '2019-08-15', 'high_water': 0.65488966786172, 'market_value': 202755.11375080564}, '512010.SH': {'shares': 465000, 'cost': 0.4315285, 'entry_date': '2019-08-22', 'high_water': 0.4356261, 'market_value': 209592.24000000002}, '512480.SH': {'shares': 356300, 'cost': 0.5631752, 'entry_date': '2019-08-22', 'high_water': 0.5631752, 'market_value': 197212.19252}, '159928.SZ': {'shares': 276700, 'cost': 0.725, 'entry_date': '2019-08-22', 'high_water': 0.735, 'market_value': 204135.42500000002}}",0.004230886059795269,0.01154074513670622,0.042313915714145,1011540.7451367063,0.0,3.0,震荡,0.65,沪深300高于MA20但接近MA50（相对MA50: 100.34%）；MA50斜率仍为正但接近0；低波动率，缺乏方向；市场宽度高（75% 行业ETF站上MA50）
2019-08-26,1010160.9967199607,197845.77386590058,812315.2228540601,812315.2228540601,0.0,4,3765.9105,1.0,"{'512400.SH': 0.2019339471197278, '512010.SH': 0.20795555033514695, '512480.SH': 0.19504887359516748, '159928.SZ': 0.1992059440558518}","{'512400.SH': {'shares': 314300, 'cost': 0.63629040973111, 'entry_date': '2019-08-15', 'high_water': 0.65488966786172, 'market_value': 203985.7972940601}, '512010.SH': {'shares': 465000, 'cost': 0.4315285, 'entry_date': '2019-08-22', 'high_water': 0.4417725, 'market_value': 210068.586}, '512480.SH': {'shares': 356300, 'cost': 0.5631752, 'entry_date': '2019-08-22', 'high_water': 0.5631752, 'market_value': 197030.76456}, '159928.SZ': {'shares': 276700, 'cost': 0.725, 'entry_date': '2019-08-22', 'high_water': 0.735, 'market_value': 201230.07499999998}}",-0.0013640067623367225,0.010160996719960735,0.027322910459151473,1011540.7451367063,-0.0013640067623366977,3.0,震荡,0.65,沪深300高于MA20但接近MA50（相对MA50: 100.98%）；MA50斜率仍为正但接近0；低波动率，缺乏方向；市场宽度高（75% 行业ETF站上MA50）
2019-08-27,1024254.962449024,197845.77386590058,826409.1885831234,826409.1885831234,0.0,4,3816.9459,1.0,"{'512400.SH': 0.2006572184250971, '512010.SH': 0.20683803473448514, '512480.SH': 0.19767890884890574, '159928.SZ': 0.20166516890102948}","{'512400.SH': {'shares': 314300, 'cost': 0.63629040973111, 'entry_date': '2019-08-15', 'high_water': 0.65488966786172, 'market_value': 205524.15172312342}, '512010.SH': {'shares': 465000, 'cost': 0.4315285, 'entry_date': '2019-08-22', 'high_water': 0.4530409, 'market_value': 211854.8835}, '512480.SH': {'shares': 356300, 'cost': 0.5631752, 'entry_date': '2019-08-22', 'high_water': 0.5631752, 'market_value': 202473.60335999998}, '159928.SZ': {'shares': 276700, 'cost': 0.725, 'entry_date': '2019-08-22', 'high_water': 0.735, 'market_value': 206556.55000000002}}",0.013952197496069463,0.02425496244902403,0.0412451307733217,1024254.962449024,0.0,3.0,震荡,0.65,沪深300高于MA20但接近MA50（相对MA50: 99.47%）；MA50斜率仍为正但接近0；低波动率，缺乏方向；市场宽度高（75% 行业ETF站上MA50）
