date,ticker,action,price,shares,amount,commission,pnl_pct,reason
2025-03-06,159996.SZ,SELL,1.377,248400,342046.8,102.61403999999999,-0.0028964518464880545,调出候选列表
2025-03-06,516160.SH,BUY,1.973,174800,344880.4,103.46412,0.0,行业买入
2025-03-06,159928.SZ,BUY,0.792,435500,344916.0,103.47479999999999,0.0,行业买入
2025-03-20,159530.SZ,SELL,1.439,271300,390400.7,117.12021,0.17854217854217852,调出候选列表
2025-03-20,512480.SH,SELL,1.103,312300,344466.89999999997,103.34006999999998,0.0073059360730593674,调出候选列表
2025-03-20,512400.SH,BUY,1.1072637644046,313800,347459.3692701635,104.23781078104903,0.0,行业买入
2025-03-20,159865.SZ,BUY,0.575,604400,347530.0,104.25899999999999,0.0,行业买入
2025-03-20,518880.SH,BUY,6.82,45800,312356.0,93.70679999999999,0.0,防御填充
2025-03-27,516160.SH,SELL,1.975,174800,345230.0,103.56899999999999,0.001013684744044603,调出候选列表
2025-03-27,512800.SH,BUY,0.75842656162071,452500,343188.01913337124,102.95640574001136,0.0,行业买入
2025-04-03,159928.SZ,SELL,0.81,435500,352755.0,105.8265,0.022727272727272745,调出候选列表
2025-04-03,512400.SH,SELL,1.0557631241997,313800,331298.4683738659,99.38954051215975,-0.04651162790700813,调出候选列表
2025-04-03,159865.SZ,SELL,0.567,604400,342694.8,102.80843999999999,-0.013913043478260882,调出候选列表
2025-04-03,512800.SH,SELL,0.76142824985931,452500,344546.2830613378,103.36388491840133,0.003957783641155199,调出候选列表
2025-04-03,159697.SZ,BUY,0.99,346700,343233.0,102.9699,0.0,行业买入
2025-04-08,159697.SZ,STOP_LOSS,0.893,346700,309603.1,92.88092999999998,-0.09797979797979796,"固定止损: 成本盈亏-9.80%, 高点回撤-9.80%"
2025-04-17,159865.SZ,BUY,0.591,577300,341184.3,102.35528999999998,0.0,行业买入
2025-04-24,159865.SZ,SELL,0.585,577300,337720.5,101.31615,-0.0101522842639594,调出候选列表
2025-04-24,512800.SH,BUY,0.76543050084412,445000,340616.5728756334,102.18497186269002,0.0,行业买入
2025-05-08,512800.SH,SELL,0.76943275182893,445000,342397.5745638739,102.71927236916216,0.005228758169940049,调出候选列表
2025-05-15,518880.SH,SELL,7.165,45800,328157.0,98.44709999999999,0.05058651026392958,调出候选列表
2025-05-15,512000.SH,BUY,0.5205,646100,336295.05,100.88851499999998,0.0,行业买入
2025-05-15,512800.SH,BUY,0.80945526167698,415400,336247.71570061747,100.87431471018523,0.0,行业买入
2025-05-15,159530.SZ,BUY,1.338,251300,336239.4,100.87182,0.0,行业买入
2025-05-15,159697.SZ,BUY,0.975,344900,336277.5,100.88324999999999,0.0,行业买入
2025-05-29,512000.SH,SELL,0.496,646100,320465.6,96.13967999999998,-0.04707012487992309,调出候选列表
2025-05-29,159530.SZ,SELL,1.248,251300,313622.4,94.08672,-0.06726457399103145,调出候选列表
2025-05-29,512010.SH,BUY,0.367,893400,327877.8,98.36334,0.0,行业买入
2025-06-05,159865.SZ,BUY,0.609,544600,331661.39999999997,99.49841999999998,0.0,行业买入
2025-06-05,518880.SH,BUY,7.499,39200,293960.8,88.18824,0.0,防御填充
2025-06-19,512010.SH,SELL,0.365,893400,326091.0,97.8273,-0.005449591280653956,调出候选列表
2025-06-19,159865.SZ,SELL,0.594,544600,323492.39999999997,97.04771999999998,-0.024630541871921204,调出候选列表
2025-06-19,518880.SH,SELL,7.5,100,750.0,5.0,0.00013335111348184212,防御减持让路
2025-06-19,512000.SH,BUY,0.516,645300,332974.8,99.89244,0.0,行业买入
2025-06-19,512400.SH,BUY,1.0924078104994,304800,332965.9006402171,99.88977019206513,0.0,行业买入
2025-06-26,159697.SZ,SELL,1.002,344900,345589.8,103.67693999999999,0.027692307692307717,调出候选列表
2025-06-26,518880.SH,SELL,7.39,39100,288949.0,86.68469999999999,-0.014535271369515934,调出候选列表
2025-06-26,515880.SH,BUY,0.46218702531646,731000,337858.7155063323,101.35761465189968,0.0,行业买入
2025-06-26,511010.SH,BUY,138.836,2000,277672.0,83.3016,0.0,防御填充
2025-07-17,511010.SH,SELL,138.876,2000,277752.0,83.3256,0.00028810971217834016,调出候选列表
2025-07-24,512800.SH,SELL,0.872,415400,362228.8,108.66863999999998,0.0772676901172322,调出候选列表
2025-07-24,512480.SH,BUY,1.044,344800,359971.2,107.99136,0.0,行业买入
2025-07-24,518880.SH,BUY,7.459,38000,283442.0,85.03259999999999,0.0,防御填充
2025-07-31,518880.SH,SELL,7.329,38000,278502.0,83.55059999999999,-0.01742860973320819,调出候选列表
2025-08-07,518880.SH,BUY,7.471,37200,277921.2,83.37635999999999,0.0,防御填充
2025-08-14,518880.SH,SELL,7.431,37200,276433.2,82.92996,-0.005354035604336773,调出候选列表
2025-08-28,518880.SH,BUY,7.462,37100,276840.2,83.05206,0.0,防御填充
2025-09-04,512000.SH,SELL,0.598,645300,385889.39999999997,115.76681999999998,0.15891472868217046,调出候选列表
2025-09-04,518880.SH,SELL,7.795,6300,49108.5,14.732549999999998,0.044626105601715385,防御减持让路
2025-09-04,516160.SH,BUY,2.335,192400,449254.0,134.7762,0.0,行业买入
2025-09-11,512480.SH,SELL,1.26,344800,434448.0,130.3344,0.2068965517241379,调出候选列表
2025-09-11,518880.SH,SELL,7.963,1100,8759.3,5.0,0.06714017689627451,防御减持让路
2025-09-11,159928.SZ,BUY,0.875,506400,443100.0,132.92999999999998,0.0,行业买入
2025-09-25,512400.SH,SELL,1.529,304800,466039.19999999995,139.81175999999996,0.39966044301807907,调出候选列表
2025-09-25,159928.SZ,SELL,0.846,506400,428414.39999999997,128.52432,-0.033142857142857175,调出候选列表
2025-09-25,518880.SH,SELL,8.16,3400,27744.0,8.3232,0.09354060573572774,防御减持让路
2025-09-25,159530.SZ,BUY,1.686,273200,460615.2,138.18456,0.0,行业买入
2025-09-25,159996.SZ,BUY,1.55,297200,460660.0,138.19799999999998,0.0,行业买入
2025-10-13,159530.SZ,STOP_LOSS,1.547,273200,422640.39999999997,126.79211999999998,-0.08244365361803085,"固定止损: 成本盈亏-8.24%, 高点回撤-8.24%"
2025-10-16,515880.SH,SELL,0.82573860759494,731000,603614.9221519012,181.08447664557033,0.7865897620764144,调出候选列表
2025-10-16,159996.SZ,SELL,1.497,297200,444908.4,133.47252,-0.034193548387096734,调出候选列表
2025-10-16,159697.SZ,BUY,1.082,415100,449138.2,134.74146,0.0,行业买入
2025-10-16,512400.SH,BUY,1.735,258900,449191.5,134.75744999999998,0.0,行业买入
2025-10-16,512480.SH,BUY,1.482,303100,449194.2,134.75825999999998,0.0,行业买入
2025-10-23,516160.SH,SELL,2.65,192400,509860.0,152.958,0.1349036402569593,调出候选列表
2025-10-23,159697.SZ,SELL,1.117,415100,463666.7,139.10001,0.03234750462107201,调出候选列表
2025-10-23,512480.SH,SELL,1.454,303100,440707.39999999997,132.21221999999997,-0.018893387314439965,调出候选列表
2025-10-23,512800.SH,BUY,0.829,530400,439701.6,131.91047999999998,0.0,行业买入
2025-10-30,518880.SH,SELL,8.635,26300,227100.5,68.13015,0.15719646207451088,调出候选列表
2025-10-30,512000.SH,BUY,0.614,719300,441650.2,132.49506,0.0,行业买入
2025-10-30,516160.SH,BUY,2.945,149900,441455.5,132.43665,0.0,行业买入
2025-10-30,511010.SH,BUY,139.403,3000,418209.0,125.46269999999998,0.0,防御填充
2025-11-06,512400.SH,SELL,1.673,258900,433139.7,129.94190999999998,-0.03573487031700291,调出候选列表
2025-11-06,512000.SH,SELL,0.594,719300,427264.19999999995,128.17925999999997,-0.03257328990228016,调出候选列表
2025-11-06,159697.SZ,BUY,1.13,387700,438100.99999999994,131.43029999999996,0.0,行业买入
2025-11-13,159865.SZ,BUY,0.66,666500,439890.0,131.96699999999998,0.0,行业买入
2025-11-20,159865.SZ,SELL,0.652,666500,434558.0,130.36739999999998,-0.012121212121212132,调出候选列表
2025-11-27,512800.SH,SELL,0.837,530400,443944.8,133.18344,0.009650180940892652,调出候选列表
2025-11-27,516160.SH,SELL,2.787,149900,417771.3,125.33138999999998,-0.053650254668930364,调出候选列表
2025-11-27,511010.SH,SELL,139.257,3000,417771.0,125.33129999999998,-0.001047323228337888,调出候选列表
2025-11-27,159697.SZ,SELL,1.123,387700,435387.1,130.61612999999997,-0.006194690265486634,调出候选列表
2025-11-27,518880.SH,BUY,9.003,47800,430343.4,129.10302,0.0,防御填充
2025-12-04,515880.SH,BUY,0.90171455696203,478600,431560.58696202753,129.46817608860826,0.0,行业买入
2025-12-11,512400.SH,BUY,1.781,248700,442934.69999999995,132.88040999999998,0.0,行业买入
2025-12-18,512400.SH,SELL,1.774,248700,441193.8,132.35814,-0.003930376193149857,调出候选列表
2025-12-18,512660.SH,BUY,1.218,361400,440185.2,132.05555999999999,0.0,行业买入
2025-12-25,518880.SH,SELL,9.571,6200,59340.2,17.802059999999997,0.06309008108408304,防御减持让路
2025-12-25,512400.SH,BUY,1.844,245900,453439.60000000003,136.03188,0.0,行业买入
2025-12-25,159697.SZ,BUY,1.156,392300,453498.8,136.04963999999998,0.0,行业买入
2026-01-22,515880.SH,SELL,1.0336727848101,478600,494715.79481011385,148.41473844303414,0.1463414634145987,调出候选列表
2026-01-22,518880.SH,SELL,10.29,500,5145.0,5.0,0.1429523492169276,防御减持让路
2026-01-22,159530.SZ,BUY,1.68,297600,499968.0,149.9904,0.0,行业买入
2026-01-29,159530.SZ,SELL,1.592,297600,473779.2,142.13376,-0.0523809523809523,调出候选列表
2026-01-29,518880.SH,SELL,11.918,5500,65549.0,19.6647,0.3237809619015883,防御减持让路
2026-01-29,512480.SH,BUY,1.763,305400,538420.2,161.52605999999997,0.0,行业买入
2026-02-04,512480.SH,STOP_LOSS,1.616,305400,493526.4,148.05792,-0.08338060124787283,"固定止损: 成本盈亏-8.34%, 高点回撤-8.34%"
2026-02-05,512660.SH,SELL,1.467,361400,530173.8,159.05214,0.2044334975369459,调出候选列表
2026-02-05,512400.SH,SELL,2.198,245900,540488.2,162.14645999999996,0.19197396963123636,调出候选列表
2026-03-12,159865.SZ,BUY,0.658,780000,513240.0,153.97199999999998,0.0,行业买入
2026-03-19,518880.SH,SELL,10.283,35600,366074.8,109.82243999999999,0.14217483061201813,调出候选列表
2026-03-19,159697.SZ,SELL,1.523,392300,597472.8999999999,179.24186999999995,0.3174740484429066,调出候选列表
2026-03-19,512800.SH,BUY,0.799,631400,504488.60000000003,151.34658,0.0,行业买入
2026-03-24,159865.SZ,STOP_LOSS,0.599,780000,467220.0,140.166,-0.08966565349544081,"固定止损: 成本盈亏-8.97%, 高点回撤-9.92%"
2026-03-26,512800.SH,SELL,0.79,631400,498806.0,149.6418,-0.011264080100125166,调出候选列表
2026-04-02,512800.SH,BUY,0.801,618100,495098.10000000003,148.52943,0.0,行业买入
2026-04-02,511010.SH,BUY,140.393,3500,491375.5,147.41264999999999,0.0,防御填充
2026-04-09,512800.SH,SELL,0.793,618100,490153.30000000005,147.04599,-0.009987515605493142,调出候选列表
2026-04-16,512010.SH,BUY,0.377,1310800,494171.6,148.25148,0.0,行业买入
2026-04-16,512480.SH,BUY,1.596,309600,494121.60000000003,148.23648,0.0,行业买入
2026-04-16,515880.SH,BUY,1.216,406400,494182.39999999997,148.25471999999996,0.0,行业买入
2026-04-23,512010.SH,SELL,0.364,1310800,477131.2,143.13935999999998,-0.03448275862068968,调出候选列表
2026-04-23,511010.SH,SELL,140.837,400,56334.799999999996,16.900439999999996,0.0031625508394292337,防御减持让路
2026-04-23,159530.SZ,BUY,1.492,343700,512800.4,153.84011999999998,0.0,行业买入
2026-04-23,512400.SH,BUY,2.178,235400,512701.2,153.81036,0.0,行业买入
2026-04-30,512400.SH,SELL,2.128,235400,500931.2,150.27936,-0.02295684113865924,调出候选列表
2026-04-30,511010.SH,SELL,140.901,100,14090.1,5.0,0.003618414023491269,防御减持让路
2026-04-30,159996.SZ,BUY,1.504,336500,506096.0,151.82879999999997,0.0,行业买入
2026-05-28,159996.SZ,SELL,1.503,336500,505759.49999999994,151.72784999999996,-0.000664893617021351,调出候选列表
2026-06-04,512480.SH,SELL,2.11,309600,653256.0,195.97679999999997,0.32205513784461137,调出候选列表
2026-06-04,159530.SZ,SELL,1.521,343700,522767.69999999995,156.83030999999997,0.019436997319034796,调出候选列表
2026-06-11,511010.SH,SELL,141.278,3000,423834.0,127.15019999999998,0.006303733092105667,调出候选列表
2026-06-11,512800.SH,BUY,0.808,686600,554772.8,166.43184,0.0,行业买入
2026-06-18,515880.SH,SELL,1.743,406400,708355.2000000001,212.50656,0.43338815789473695,调出候选列表
2026-06-18,512800.SH,SELL,0.785,686600,538981.0,161.6943,-0.028465346534653487,调出候选列表
