sell_date,ticker,sell_price,shares,amount,commission,pnl_pct,ret_5d,ret_10d,ret_20d,max_rise,max_fall,data_insufficient,rebuy_date,rebuy_price,days_to_rebuy,rebuy_pnl,rebuy_spread,rebuy_commission,primary,tags,is_round_trip,is_false_kill,is_avoid_loss,year,period,regime_name,regime_id
2020-08-27,512000.SH,0.585,423100,247513.49999999997,74.25404999999998,-0.03065451532725778,0.031623931623931734,-0.008547008547008517,-0.013675213675213738,0.06324786324786325,-0.05470085470085462,无,2020-10-15,0.5945,29.0,0.016239316239316404,0.009500000000000064,74.30060999999999,误杀卖飞,"误杀卖飞,有效避损",False,True,True,2020,研究期,弱牛,2.0
2020-08-27,512400.SH,0.8124939078105,305000,247810.6418822025,74.34319256466074,-0.029239766081869775,0.019277108433732426,-0.012048192771081156,-0.03855421686746485,0.051807228915662806,-0.06987951807229076,无,2020-11-12,0.84381897413572,49.0,0.03855421686746485,0.03132506632522003,72.88064479610213,误杀卖飞,"误杀卖飞,有效避损",False,True,True,2020,研究期,弱牛,2.0
2020-09-10,159928.SZ,1.11225,227000,252480.75,75.744225,-0.011333333333333369,-0.0053944706675657095,-0.029669588671611513,0.03214205439424589,0.05461901550910331,-0.039559451562148795,无,2020-10-15,1.15775,19.0,0.04090806922904022,0.045500000000000096,74.258085,震荡往返,"震荡往返,误杀卖飞",True,True,False,2020,研究期,弱牛,2.0
2020-09-10,512980.SH,0.981,245600,240933.6,72.28008,-0.059443911792905035,-0.0010193679918450993,-0.007135575942915362,-0.010193679918450549,0.029561671763506547,-0.03465851172273193,无,2021-09-09,0.75,243.0,-0.23547400611620795,-0.23099999999999998,80.48249999999999,中性,中性,False,False,False,2020,研究期,弱牛,2.0
2020-10-15,511010.SH,117.744,2000,235488.0,70.6464,-0.006790441083433911,0.003753906780812777,0.004288965892104812,0.0028196765864927364,0.007490827558092272,-0.0070661774697649005,无,2020-10-22,118.186,5.0,0.003753906780812777,0.4420000000000073,63.82044,震荡往返,震荡往返,True,False,False,2020,研究期,熊市,4.0
2020-10-22,512660.SH,1.084,217200,235444.80000000002,70.63344,-0.049122807017543714,-0.026752767527675414,-0.0101476014760149,-0.04151291512915145,0.009225092250922495,-0.05996309963099644,无,2020-11-26,1.081,25.0,-0.002767527675276882,-0.0030000000000001137,71.96216999999999,有效避损,有效避损,False,False,True,2020,研究期,震荡,3.0
2020-10-29,159928.SZ,1.135,213800,242663.0,72.79889999999999,-0.01965018354567052,0.01629955947136552,0.030616740088105887,0.012995594713656411,0.05903083700440526,-0.007929515418502286,无,2020-11-12,1.16975,10.0,0.030616740088105887,0.03475000000000006,72.85203,震荡往返,"震荡往返,误杀卖飞",True,True,False,2020,研究期,震荡,3.0
2020-10-29,512000.SH,0.557,416600,232046.2,69.61386,-0.0630782169890664,0.015260323159784539,0.02064631956912022,0.011669658886894085,0.07360861759425474,-0.03052064631956919,无,2020-12-03,0.6005,25.0,0.07809694793536792,0.04349999999999998,71.95191,误杀卖飞,误杀卖飞,False,True,False,2020,研究期,震荡,3.0
2020-10-29,512010.SH,0.706836,338700,239405.3532,71.82160596,-0.03327495621716288,0.02681159420289858,-0.018840579710144967,-0.0688405797101449,0.033333333333333215,-0.08043478260869563,无,2020-12-17,0.7337265,35.0,0.0380434782608694,0.02689049999999993,73.60744247999999,有效避损,有效避损,False,False,True,2020,研究期,震荡,3.0
2020-10-29,511010.SH,118.249,1800,212848.19999999998,63.85445999999999,0.0005330580610223561,0.002181836632868084,-0.0014630144863804206,-0.0027230674255172005,0.003188187637950479,-0.011306649527691448,无,2020-11-05,118.507,5.0,0.002181836632868084,0.2580000000000098,71.10419999999999,震荡往返,震荡往返,True,False,False,2020,研究期,震荡,3.0
2020-11-05,512800.SH,0.55981485649972,461800,258522.50073157068,77.5567502194712,0.043843283582100386,0.003574620196598932,0.012511170688114026,0.07417336907953387,0.10545129579980972,-0.030384271671143992,无,2020-11-12,0.56181598199212,5.0,0.003574620196598932,0.0020011254924000577,72.8787691840178,震荡往返,"震荡往返,误杀卖飞",True,True,False,2020,研究期,震荡,3.0
2020-11-12,511010.SH,118.076,2000,236152.0,70.84559999999999,-0.0036369159627702295,-0.0028032792438766885,-0.0012618991158236392,-0.0007706900640265246,0.001058640197838745,-0.004835868423727074,无,2020-12-17,118.175,25.0,0.0008384430366883411,0.09900000000000375,70.90499999999999,中性,中性,False,False,False,2020,研究期,弱牛,2.0
2020-11-19,512800.SH,0.56681879572313,432400,245092.4472706814,73.52773418120442,0.008904719501340455,0.009708737864081218,0.060900264783759095,0.003530450132386731,0.09179170344217802,-0.009708737864080996,无,2020-11-26,0.57232189082724,5.0,0.009708737864081218,0.005503095104110067,71.9752009904337,震荡往返,"震荡往返,误杀卖飞",True,True,False,2020,研究期,弱牛,2.0
2020-11-26,159928.SZ,1.14975,207600,238688.1,71.60642999999999,-0.017097670442402235,0.010002174385735918,0.04370515329419433,0.08045227223309426,0.10654490106544912,-0.004131332898456241,无,2020-12-10,1.2,10.0,0.04370515329419433,0.050249999999999906,73.22399999999999,震荡往返,"震荡往返,误杀卖飞",True,True,False,2020,研究期,弱牛,2.0
2020-12-03,515880.SH,0.37588101265823,638400,239962.43848101402,71.9887315443042,0.0,-0.039893617021284355,-0.08067375886526063,-0.07535460992908394,-0.0026595744681015,-0.11879432624113506,无,2021-01-21,0.3682167721519,34.0,-0.02039007092198797,-0.007664240506329967,78.04354485759521,有效避损,有效避损,False,False,True,2020,研究期,弱牛,2.0
2020-12-10,512480.SH,1.0937616,226200,247408.87391999998,74.22266217599999,0.02432045779685246,-0.036778398510242005,-0.020949720670390914,-0.0013966480446927498,0.038175046554934866,-0.06797020484171312,无,2021-01-21,1.166068,29.0,0.06610800744878986,0.07230640000000021,78.0099492,有效避损,有效避损,False,False,True,2020,研究期,强牛,1.0
2020-12-10,512400.SH,0.90646910678617,287900,260972.45584373834,78.2917367531215,0.07424593967517644,-0.011879049676019493,0.051835853131753984,0.23974082073432856,0.250539956803407,-0.037796976241896374,无,2020-12-31,0.98086613930858,15.0,0.08207343412527335,0.07439703252241003,74.91855572038934,震荡往返,"震荡往返,误杀卖飞",True,True,False,2020,研究期,强牛,1.0
2020-12-10,512800.SH,0.57532357906584,419200,241175.64434440012,72.35269330332002,0.005244755244747407,-0.01130434782608769,-0.033043478260873504,-0.004347826086950057,0.006086956521747622,-0.04782608695652146,无,2021-01-21,0.61134383792909,29.0,0.06260869565216942,0.03602025886325,78.03804091164832,中性,中性,False,False,False,2020,研究期,强牛,1.0
2020-12-10,512000.SH,0.5645,399400,225461.3,67.63838999999999,-0.05995004163197341,-0.023029229406554497,-0.033658104517271914,0.05048715677590776,0.05934455270150574,-0.04871567759078821,无,2021-01-07,0.5885,19.0,0.04251550044286989,0.02400000000000002,69.70194,震荡往返,"震荡往返,误杀卖飞",True,True,False,2020,研究期,强牛,1.0
2020-12-17,512660.SH,1.102,221900,244533.80000000002,73.36014,0.019426456984273942,0.07985480943738654,0.11615245009074404,0.1787658802177856,0.31034482758620685,-0.009981851179673429,无,2020-12-31,1.23,10.0,0.11615245009074404,0.1279999999999999,74.9439,震荡往返,"震荡往返,误杀卖飞",True,True,False,2020,研究期,震荡,3.0
2021-01-21,159928.SZ,1.3025,203400,264928.5,79.47855,0.0854166666666667,0.02802303262955852,0.055854126679462546,0.03896353166986577,0.1861804222648753,0.005566218809980761,无,2021-02-18,1.52875,15.0,0.1737044145873321,0.22625000000000006,76.49865,震荡往返,"震荡往返,误杀卖飞",True,True,False,2021,研究期,强牛,1.0
2021-01-21,512010.SH,0.8003125,334400,267624.5,80.28734999999999,0.09075043630017457,0.014720000000000066,0.03264,-0.015040000000000053,0.16096,-0.027200000000000002,无,2021-01-28,0.8120931,5.0,0.014720000000000066,0.01178060000000003,74.91558847499999,震荡往返,"震荡往返,误杀卖飞",True,True,False,2021,研究期,强牛,1.0
2021-01-21,512660.SH,1.313,203100,266670.3,80.00108999999999,0.06747967479674793,-0.06245239908606237,-0.1210967250571211,-0.1043412033511043,0.04874333587204882,-0.15917745620715906,无,2021-06-10,1.146,91.0,-0.12718964204112726,-0.16700000000000004,71.81981999999999,有效避损,有效避损,False,False,True,2021,研究期,强牛,1.0
2021-01-21,512400.SH,1.0533053551857,254600,268171.5434302792,80.45146302908375,0.07385229540922152,0.005576208178363018,0.022304832713736733,0.1561338289962515,0.24999999999997624,-0.06505576208182196,无,2021-01-28,1.0591788051216,5.0,0.005576208178363018,0.00587344993590011,74.89453331014833,震荡往返,"震荡往返,有效避损,误杀卖飞",True,True,True,2021,研究期,强牛,1.0
2021-01-28,512000.SH,0.556,394800,219508.80000000002,65.85264,-0.05522514868309256,-0.02877697841726623,-0.008093525179856176,-0.06384892086330951,0.011690647482014205,-0.08003597122302175,无,2021-06-10,0.5305,86.0,-0.045863309352518145,-0.025500000000000078,71.856225,有效避损,有效避损,False,False,True,2021,研究期,强牛,1.0
2021-01-28,512480.SH,1.0835776,223000,241637.80479999998,72.49134143999999,-0.07074235807860277,-0.06109022556390975,-0.02255639097744344,-0.03336466165413532,-0.005169172932330657,-0.09774436090225558,无,2021-04-15,0.956,49.0,-0.11773739139679518,-0.12757759999999996,70.78223999999999,有效避损,有效避损,False,False,True,2021,研究期,强牛,1.0
2021-01-28,515880.SH,0.34622373417722,706500,244607.06819620595,73.38212045886178,-0.05972850678732047,-0.06159769008664695,-0.010587102983655505,-0.011549566891255414,0.011549566891226437,-0.08950914340712757,无,2021-06-17,0.32756297468354,90.0,-0.05389797882581959,-0.018660759493680013,71.95248301898638,有效避损,有效避损,False,False,True,2021,研究期,强牛,1.0
2021-01-28,511010.SH,118.754,2100,249383.40000000002,74.81502,-0.0016813221917715137,0.001987301480371073,0.0003452515283695057,0.0039661821917575946,0.005515603684928427,-0.003983023729727031,无,2021-02-25,119.095,15.0,0.0028714822237565496,0.340999999999994,71.457,震荡往返,震荡往返,True,False,False,2021,研究期,强牛,1.0
2021-02-04,512010.SH,0.8264347,307500,254128.67025,76.23860107499999,0.01766004415011032,0.12271459559962827,-0.04617291602107221,-0.15153393244499536,0.12426402231174483,-0.1850015494267121,无,2021-02-18,0.9278503,5.0,0.12271459559962827,0.10141560000000005,76.49197873199999,震荡往返,"震荡往返,有效避损,误杀卖飞",True,True,True,2021,研究期,强牛,1.0
2021-02-04,512400.SH,1.0767991549296,235700,253801.56081690674,76.14046824507201,0.016635859519467226,0.13363636363636244,0.1309090909090802,-0.03636363636370055,0.2227272727272709,-0.08545454545456621,无,2021-02-25,1.2177619533931,10.0,0.1309090909090802,0.1409627984634998,73.13878292078958,震荡往返,"震荡往返,有效避损,误杀卖飞",True,True,True,2021,研究期,强牛,1.0
2021-03-04,512800.SH,0.64036015756894,425500,272473.24704558396,81.74197411367518,0.04746317512276241,-0.03906250000000522,-0.007812500000004219,-0.015625000000008327,0.0195312499999869,-0.0531250000000002,无,2021-05-13,0.62485143500281,46.0,-0.02421875000001128,-0.015508722566130007,70.27704089476605,有效避损,有效避损,False,False,True,2021,研究期,弱牛,2.0
2021-03-18,511010.SH,118.947,2000,237894.0,71.36819999999999,-0.0012427054032494742,0.0011517734789443512,0.0026230169739462905,0.005094706045549735,0.0076420590683243805,-0.0005969045036865461,无,2021-04-08,119.311,14.0,0.0030601864696040426,0.3640000000000043,68.00727,震荡往返,震荡往返,True,False,False,2021,研究期,熊市,4.0
2021-04-15,518880.SH,3.598,65600,236028.8,70.80864,0.0005561735261400945,0.023624235686492412,0.018343524180100212,0.05697609783212898,0.060867148415786554,0.003613118399110604,无,2021-04-22,3.683,5.0,0.023624235686492412,0.08499999999999996,70.82408999999998,震荡往返,"震荡往返,误杀卖飞",True,True,False,2021,研究期,熊市,4.0
2021-05-13,512480.SH,0.945,246800,233226.0,69.9678,-0.011506276150627626,0.042328042328042326,0.07513227513227516,0.18624338624338632,0.20634920634920628,0.006349206349206327,无,2021-06-10,1.121,20.0,0.18624338624338632,0.17600000000000005,71.86731,震荡往返,"震荡往返,误杀卖飞",True,True,False,2021,研究期,熊市,4.0
2021-05-13,159928.SZ,1.2465,183900,229231.34999999998,68.76940499999999,-0.027311744049941585,0.036301644604893823,0.07400722021660666,0.044925792218211136,0.09065383072603295,0.002406738868832914,无,2021-05-20,1.29175,5.0,0.036301644604893823,0.04525000000000001,68.43691499999998,震荡往返,"震荡往返,误杀卖飞",True,True,False,2021,研究期,熊市,4.0
2021-05-27,512800.SH,0.64786437816545,374900,242884.3553742272,72.86530661226816,0.036829463570866916,-0.017760617760622432,-0.01930501930502182,-0.04942084942085412,0.003861003860998302,-0.06640926640927691,无,2021-08-26,0.57332245357344,64.0,-0.11505791505791607,-0.07454192459200992,76.10855571187416,有效避损,有效避损,False,False,True,2021,研究期,熊市,4.0
2021-06-10,512010.SH,0.8310445,291400,242166.36729999998,72.64991018999999,0.027874564459930203,-0.03359013867488436,-0.012018489984591652,-0.07225184692275799,0.02882577286775856,-0.09270803188036258,无,2022-07-07,0.559,260.0,-0.3273525063940619,-0.2720444999999999,82.03884000000001,有效避损,有效避损,False,False,True,2021,研究期,弱牛,2.0
2021-06-10,512400.SH,1.1237867544174,219600,246783.57127006105,74.03507138101831,0.04744525547446373,-0.07578397212543397,-0.03222996515675891,0.07142857142858405,0.1428571428571681,-0.08449477351913326,无,2021-07-08,1.2050361451985,19.0,0.07229965156798968,0.08124939078110005,77.50792485916752,震荡往返,"震荡往返,有效避损,误杀卖飞",True,True,True,2021,研究期,弱牛,2.0
2021-06-10,159928.SZ,1.3025,176600,230021.5,69.00645,0.008322043739113634,-0.022264875239923154,-0.053358925143953906,-0.07715930902111323,0.008637236084452882,-0.10172744721689064,无,2021-10-14,1.175,82.0,-0.09788867562380033,-0.12749999999999995,78.50174999999999,有效避损,有效避损,False,False,True,2021,研究期,弱牛,2.0
2021-06-17,516160.SH,3.1025568,82600,256271.19168,76.881357504,0.08853575482406355,0.10636079249217945,0.1783107403545361,0.2586027111574558,0.32950990615224196,0.019812304483837417,无,2021-06-24,3.4325472,5.0,0.10636079249217945,0.32999040000000024,71.671585536,震荡往返,"震荡往返,误杀卖飞",True,True,False,2021,研究期,弱牛,2.0
2021-06-17,512000.SH,0.5125,451500,231393.74999999997,69.41812499999999,-0.03393025447690861,0.014634146341463428,0.050731707317073216,-0.006829268292682822,0.059512195121951494,-0.029268292682926744,无,2021-08-19,0.5535,45.0,0.08000000000000007,0.041000000000000036,79.40511,误杀卖飞,误杀卖飞,False,True,False,2021,研究期,弱牛,2.0
2021-06-17,512660.SH,1.104,208900,230625.6,69.18768,-0.03664921465968571,0.05797101449275344,0.05253623188405787,0.021739130434782483,0.07699275362318847,-0.04076086956521752,无,2021-06-24,1.168,5.0,0.05797101449275344,0.06399999999999983,71.72687999999998,震荡往返,"震荡往返,误杀卖飞",True,True,False,2021,研究期,弱牛,2.0
2021-07-01,512660.SH,1.162,204700,237861.4,71.35842,-0.005136986301369868,-0.04475043029259884,-0.029259896729776247,0.008605851979345935,0.11101549053356274,-0.08864027538726338,无,2021-07-22,1.207,15.0,0.03872633390705693,0.04500000000000015,81.79838999999998,震荡往返,"震荡往返,有效避损,误杀卖飞",True,True,True,2021,研究期,震荡,3.0
2021-07-08,515230.SH,1.06,237800,252068.0,75.62039999999999,0.03819784524975529,0.036792452830188616,0.027358490566037563,0.014150943396226356,0.06698113207547163,-0.06792452830188689,无,2021-07-15,1.099,5.0,0.036792452830188616,0.038999999999999924,69.76451999999999,震荡往返,"震荡往返,有效避损,误杀卖飞",True,True,True,2021,研究期,震荡,3.0
2021-07-22,512480.SH,1.377,213700,294264.9,88.27947,0.22836752899197146,0.04938271604938271,0.03994190268700071,-0.04938271604938271,0.13870733478576613,-0.05519244734931017,无,2021-07-29,1.445,5.0,0.04938271604938271,0.06800000000000006,79.98074999999999,震荡往返,"震荡往返,有效避损,误杀卖飞",True,True,True,2021,研究期,震荡,3.0
2021-07-22,515230.SH,1.089,211600,230432.4,69.12971999999999,-0.009099181073703375,-0.06795224977043168,-0.012855831037649201,-0.07254361799816345,0.010101010101010166,-0.09274563820018367,无,2021-11-18,1.021,78.0,-0.06244260789715339,-0.06800000000000006,76.29932999999998,有效避损,有效避损,False,False,True,2021,研究期,震荡,3.0
2021-07-29,515880.SH,0.33755981012658,732200,247161.29297468186,74.14838789240456,0.030518819938968867,0.05824284304048999,0.05231984205331597,0.03455083909182366,0.08193484698915654,0.007897334649555665,无,2021-08-05,0.35722025316456,5.0,0.05824284304048999,0.019660443037980035,80.77107144303866,震荡往返,"震荡往返,误杀卖飞",True,True,False,2021,研究期,震荡,3.0
2021-07-29,516160.SH,4.0245888,69600,280111.38048,84.03341414399999,0.17247879359095192,0.0836012861736335,0.07154340836012874,0.11816720257234725,0.132636655948553,0.0,无,2021-08-05,4.3610496,5.0,0.0836012861736335,0.3364608000000002,80.723028096,震荡往返,"震荡往返,误杀卖飞",True,True,False,2021,研究期,震荡,3.0
2021-08-05,512400.SH,1.3724294683739,214400,294248.87801936414,88.27466340580924,0.13891145410233813,0.023537803138382607,-0.0028530670471097475,0.0927246790299392,0.21255349500709353,-0.022111269614864204,无,2021-08-12,1.4047334430218,5.0,0.023537803138382607,0.03230397464789991,76.82487199886224,震荡往返,"震荡往返,误杀卖飞",True,True,False,2021,研究期,熊市,4.0
2021-08-12,512480.SH,1.389,184500,256270.5,76.88114999999999,-0.0387543252595156,-0.057595392368610554,0.003599712023037993,-0.08495320374370063,0.02807775377969768,-0.1173506119510439,无,2021-11-04,1.299,53.0,-0.06479481641468687,-0.09000000000000008,77.31647999999998,有效避损,有效避损,False,False,True,2021,研究期,熊市,4.0
2021-08-19,516160.SH,4.1151744,61700,253906.26048,76.17187814399999,-0.05637982195845706,0.09355345911949686,0.0558176100628931,0.11084905660377342,0.1572327044025159,0.0015723270440253234,无,2021-09-02,4.3448736,10.0,0.0558176100628931,0.22969919999999977,79.77187929599998,震荡往返,"震荡往返,误杀卖飞",True,True,False,2021,研究期,熊市,4.0
2021-08-19,515880.SH,0.34422436708861,753700,259441.90547468534,77.8325716424056,-0.036380597014926935,0.014520813165540325,-0.01161665053244365,-0.025169409486951677,0.035818005808305076,-0.04162633107455593,无,2021-11-18,0.36855,58.0,0.07066795740560727,0.024325632911390005,76.3230195,中性,中性,False,False,False,2021,研究期,熊市,4.0
2021-08-19,516110.SH,1.22,216100,263642.0,79.09259999999999,-0.020080321285140666,0.049180327868852514,0.029508196721311553,0.04508196721311464,0.0901639344262295,0.0016393442622950616,无,2021-08-26,1.28,5.0,0.049180327868852514,0.06000000000000005,76.07039999999999,震荡往返,"震荡往返,误杀卖飞",True,True,False,2021,研究期,熊市,4.0
2021-08-19,512400.SH,1.3685138350832,182300,249480.07213566737,74.8440216407002,-0.025783972125477346,0.08941344778254345,0.09585121602290925,0.1988555078683989,0.22818311874107944,-0.005722460658078687,无,2021-08-26,1.4908773754161,5.0,0.08941344778254345,0.12236354033289998,76.07947246748358,震荡往返,"震荡往返,误杀卖飞",True,True,False,2021,研究期,熊市,4.0
2021-09-02,512660.SH,1.338,225900,302254.2,90.67626,0.10853355426677713,-0.02316890881913314,-0.025411061285500747,-0.08445440956651717,0.00523168908819116,-0.09267563527653222,无,2021-11-04,1.345,38.0,0.00523168908819116,0.006999999999999895,77.3106,有效避损,有效避损,False,False,True,2021,研究期,熊市,4.0
2021-09-02,512800.SH,0.57782498593134,442500,255687.55627461796,76.70626688238538,0.007853403141349734,0.021645021645024798,0.006926406926414108,0.0051948051948149665,0.05454545454546178,-0.03636363636363538,无,2021-09-09,0.59033202025886,5.0,0.021645021645024798,0.012507034327519984,80.49177096229555,震荡往返,"震荡往返,误杀卖飞",True,True,False,2021,研究期,熊市,4.0
2021-09-02,516110.SH,1.256,198100,248813.6,74.64407999999999,-0.018750000000000017,0.04299363057324834,0.015127388535031816,-0.03821656050955413,0.05891719745222934,-0.08439490445859876,无,2021-10-21,1.328,28.0,0.0573248407643312,0.07200000000000006,78.12624,误杀卖飞,"误杀卖飞,有效避损",False,True,True,2021,研究期,熊市,4.0
2021-09-09,518880.SH,3.638,72000,261936.0,78.5808,-0.01382488479262677,0.00027487630566236376,-0.01319406267179768,-0.012919186366135205,0.008796041781198527,-0.02638812534359536,无,2021-10-28,3.61,28.0,-0.007696536558548628,-0.028000000000000025,75.26849999999999,中性,中性,False,False,False,2021,研究期,熊市,4.0
2021-09-23,512400.SH,1.5270969833547,170100,259759.19686863446,77.92775906059033,0.02429415627055921,-0.13076923076922609,-0.1211538461538737,-0.09615384615385236,0.004487179487151494,-0.15192307692308027,无,2021-12-02,1.4125647096031,45.0,-0.07499999999999829,-0.11453227375159991,75.72759408182218,有效避损,有效避损,False,False,True,2021,研究期,熊市,4.0
2021-09-23,516160.SH,4.416048,61200,270262.1376,81.07864128,0.016381236038719358,-0.03882783882783891,-0.03296703296703307,0.08278388278388271,0.09743589743589731,-0.07838827838827833,无,2021-10-28,4.7816256,20.0,0.08278388278388271,0.36557759999999995,78.17957855999998,震荡往返,"震荡往返,有效避损,误杀卖飞",True,True,True,2021,研究期,熊市,4.0
2021-09-23,512980.SH,0.713,357700,255040.09999999998,76.51202999999998,-0.049333333333333375,-0.033660589060308554,-0.015427769985974726,-0.04628330995792418,0.02384291725105192,-0.061711079943898905,无,2021-11-11,0.738,30.0,0.035063113604488105,0.025000000000000022,77.29073999999999,有效避损,有效避损,False,False,True,2021,研究期,熊市,4.0
2021-09-23,512800.SH,0.56881992121553,454500,258528.6541924584,77.55859625773752,-0.03644067796609936,0.01055408970976468,0.036059806508355496,0.039577836411604395,0.062445030782758204,-0.02110817941952947,无,2021-10-28,0.59133258300506,20.0,0.039577836411604395,0.02251266178952993,78.26878068654973,震荡往返,"震荡往返,误杀卖飞",True,True,False,2021,研究期,熊市,4.0
2021-09-30,512000.SH,0.5565,478200,266118.3,79.83549,0.005420054200542011,-0.02875112309074579,-0.02515723270440251,-0.05211141060197666,0.013477088948786964,-0.06738544474393526,无,2021-12-09,0.56,45.0,0.0062893081761006275,0.0035000000000000586,78.12,有效避损,有效避损,False,False,True,2021,研究期,熊市,4.0
2021-10-14,511010.SH,122.101,2100,256412.1,76.92362999999999,-0.0035418451870893827,-0.0028419095666701866,-0.001695317810664898,0.003783752794817463,0.004578177082906754,-0.004692836258507249,无,2021-12-09,122.782,40.0,0.005577349898854278,0.6809999999999974,73.66919999999999,中性,中性,False,False,False,2021,研究期,熊市,4.0
2021-11-04,512800.SH,0.57732470455824,441200,254715.6596510955,76.41469789532864,-0.023688663282571187,-0.016464471403806358,-0.0025996533795457077,-0.01993067590986708,0.01386481802427797,-0.025996533795490828,无,2021-12-09,0.58082667416995,25.0,0.00606585788562386,0.0035019696117100096,78.11537940911658,中性,中性,False,False,False,2021,研究期,熊市,4.0
2021-11-04,518880.SH,3.581,69500,248879.5,74.66385,-0.008033240997229893,0.03769896676905904,0.044401005305780616,0.00027925160569663987,0.04579726333426426,-0.004747277296844432,无,2021-12-30,3.618,40.0,0.010332309410779006,0.03699999999999992,76.62924,中性,中性,False,False,False,2021,研究期,熊市,4.0
2021-11-11,159928.SZ,1.152,222700,256550.4,76.96511999999998,-0.019574468085106492,0.02083333333333326,0.03211805555555558,0.0625,0.09114583333333326,0.0026041666666667407,无,2021-11-25,1.189,10.0,0.03211805555555558,0.037000000000000144,74.76432,震荡往返,"震荡往返,误杀卖飞",True,True,False,2021,研究期,熊市,4.0
2021-11-18,516110.SH,1.309,196100,256694.9,77.00846999999999,-0.014307228915662747,0.009931245225363039,0.009931245225363039,-0.010695187165775444,0.03743315508021405,-0.026737967914438387,无,2022-05-19,0.983,119.0,-0.24904507257448427,-0.32599999999999996,75.43542,中性,中性,False,False,False,2021,研究期,熊市,4.0
2021-11-18,516160.SH,4.6295712,54500,252311.6304,75.69348912,-0.031799729364005394,0.018867924528301883,0.025856044723969296,0.0006988120195667857,0.049615653389238235,-0.027253668763102756,无,2021-12-02,4.7492736,10.0,0.025856044723969296,0.11970240000000043,75.51345024,震荡往返,震荡往返,True,False,False,2021,研究期,熊市,4.0
2021-11-25,515230.SH,1.001,249100,249349.09999999998,74.80472999999999,-0.01958863858961804,0.02897102897102921,0.010989010989011172,0.02897102897102921,0.04195804195804209,-0.017982017982017928,无,2021-12-16,1.035,15.0,0.033966033966033926,0.03400000000000003,76.81769999999999,震荡往返,震荡往返,True,False,False,2021,研究期,震荡,3.0
2021-12-02,512980.SH,0.747,349100,260777.7,78.23331,0.012195121951219523,0.010709504685408211,0.08433734939759052,0.07496653279785814,0.13654618473895574,-0.02008032128514059,无,2021-12-16,0.81,10.0,0.08433734939759052,0.06300000000000006,76.81230000000001,震荡往返,"震荡往返,误杀卖飞",True,True,False,2021,研究期,熊市,4.0
2021-12-02,159928.SZ,1.163,209600,243764.80000000002,73.12944,-0.021867115222876383,0.05245055889939798,0.05159071367153922,0.02751504729148757,0.08856405846947557,0.0034393809114359186,无,2021-12-09,1.224,5.0,0.05245055889939798,0.06099999999999994,78.10343999999999,震荡往返,"震荡往返,误杀卖飞",True,True,False,2021,研究期,熊市,4.0
2021-12-09,512660.SH,1.448,191600,277436.8,83.23104,0.0765799256505576,-0.016574585635359185,-0.04972375690607744,-0.06560773480662985,0.013121546961325947,-0.07941988950276246,无,2022-05-26,1.028,109.0,-0.2900552486187845,-0.41999999999999993,75.40379999999999,有效避损,有效避损,False,False,True,2021,研究期,熊市,4.0
2021-12-09,512480.SH,1.369,198400,271609.6,81.48287999999998,0.0538876058506544,-0.01607012417823228,-0.05843681519357202,-0.10956902848794736,0.005843681519357213,-0.12271731190650104,无,2022-05-26,0.926,109.0,-0.3235938641344046,-0.44299999999999995,75.42269999999999,有效避损,有效避损,False,False,True,2021,研究期,熊市,4.0
2021-12-09,515880.SH,0.3678835443038,690300,253950.01063291312,76.18500318987392,-0.0018083182640075887,0.020833333333335702,0.020833333333335702,0.011775362318823035,0.03170289855071262,-0.011775362318850124,无,2021-12-16,0.37554778481013,5.0,0.020833333333335702,0.007664240506330022,76.82581033860829,震荡往返,震荡往返,True,False,False,2021,研究期,熊市,4.0
2021-12-09,516160.SH,4.6360416,53000,245710.20480000004,73.71306144,-0.023841961852861034,-0.0006978367062109303,-0.057920446615492116,-0.11793440334961625,0.016050244242846956,-0.1444521981856246,无,2022-03-03,4.0666464,54.0,-0.12281926029309154,-0.5693952000000007,79.42160419199999,有效避损,有效避损,False,False,True,2021,研究期,熊市,4.0
2021-12-16,512400.SH,1.3616614768246,178700,243328.90590855601,72.9986717725668,-0.036036036036043016,-0.0194104960460042,-0.04313443565780317,-0.06901509705249986,0.019410496046003978,-0.09273903666429895,无,2022-02-24,1.3597036601793,44.0,-0.0014378145219071659,-0.0019578166453000367,78.93079747340835,有效避损,有效避损,False,False,True,2021,研究期,熊市,4.0
2021-12-16,512800.SH,0.57482329769274,448300,257693.28435565534,77.3079853066966,-0.010335917312663681,-0.003481288076583211,-0.01914708442124269,0.02610966057440911,0.03916449086161378,-0.0226283724978259,无,2022-01-13,0.58883117613956,19.0,0.02436901653611767,0.014007878446820055,77.63739057400099,震荡往返,震荡往返,True,False,False,2021,研究期,熊市,4.0
2021-12-23,159928.SZ,1.206,212700,256516.19999999998,76.95485999999998,-0.01470588235294119,-0.009121061359867233,-0.014925373134328401,-0.04477611940298509,0.036484245439469376,-0.07628524046434482,无,2022-04-21,1.033,77.0,-0.14344941956882262,-0.17300000000000004,75.95648999999999,有效避损,有效避损,False,False,True,2021,研究期,熊市,4.0
