open,high,low,close,volume,thscode,time,thsname_cn,thsname_en,currency
0.55639409914537,0.5756390910451,0.55211743427877,0.57478375807177,105910100,515220.SH,2021-01-04,NA,NA,CNY
0.57863275645172,0.57863275645172,0.54869610238548,0.55896009806533,130553700,515220.SH,2021-01-05,NA,NA,CNY
0.55896009806533,0.56665809482522,0.5474131029255,0.55340043373875,111921700,515220.SH,2021-01-06,NA,NA,CNY
0.55425576671207,0.57350075861179,0.55126210130544,0.56323676293194,199107100,515220.SH,2021-01-07,NA,NA,CNY
0.56323676293194,0.56922409374519,0.55254510076543,0.55981543103866,119296000,515220.SH,2021-01-08,NA,NA,CNY
0.55596643265871,0.55596643265871,0.53244477589238,0.53415544183902,110265000,515220.SH,2021-01-11,NA,NA,CNY
0.5311617764324,0.54142577211225,0.53030644345908,0.54099810562559,93006700,515220.SH,2021-01-12,NA,NA,CNY
0.53971510616561,0.54784076941216,0.53201710940572,0.54057043913893,110624700,515220.SH,2021-01-13,NA,NA,CNY
0.53629377427233,0.53885977319229,0.52645744507913,0.52688511156579,83065500,515220.SH,2021-01-14,NA,NA,CNY
0.53073410994574,0.54014277265227,0.52987877697242,0.53928743967895,119157900,515220.SH,2021-01-15,NA,NA,CNY
0.53629377427233,0.55083443481878,0.53372777535236,0.54869610238548,103745900,515220.SH,2021-01-18,NA,NA,CNY
0.5474131029255,0.56109843049864,0.54399177103222,0.54784076941216,98695100,515220.SH,2021-01-19,NA,NA,CNY
0.5474131029255,0.5495514353588,0.53843210670563,0.54698543643884,69431300,515220.SH,2021-01-20,NA,NA,CNY
0.54484710400554,0.56537509536524,0.54484710400554,0.56238142995862,120942500,515220.SH,2021-01-21,NA,NA,CNY
0.55981543103866,0.56195376347196,0.54655776995218,0.5495514353588,67362100,515220.SH,2021-01-22,NA,NA,CNY
0.5474131029255,0.54912376887214,0.53800444021897,0.54441943751888,74909900,515220.SH,2021-01-25,NA,NA,CNY
0.54313643805889,0.55981543103866,0.54270877157223,0.55297276725209,97627500,515220.SH,2021-01-26,NA,NA,CNY
0.55297276725209,0.56323676293194,0.54698543643884,0.55168976779211,69023600,515220.SH,2021-01-27,NA,NA,CNY
0.54313643805889,0.5474131029255,0.53287244237904,0.53501077481234,48637700,515220.SH,2021-01-28,NA,NA,CNY
0.53244477589238,0.54014277265227,0.51405511696598,0.51961478129256,51021900,515220.SH,2021-01-29,NA,NA,CNY
0.52004244777922,0.53458310832568,0.5149104499393,0.53372777535236,46896200,515220.SH,2021-02-01,NA,NA,CNY
0.53458310832568,0.53501077481234,0.51875944831924,0.52517444561915,66843536,515220.SH,2021-02-02,NA,NA,CNY
0.52218078021253,0.52816811102578,0.51747644885926,0.52218078021253,50911200,515220.SH,2021-02-03,NA,NA,CNY
0.5191871148059,0.53244477589238,0.51319978399266,0.52260844669919,55405700,515220.SH,2021-02-04,NA,NA,CNY
0.52260844669919,0.52389144615917,0.50250812182614,0.50336345479946,46072800,515220.SH,2021-02-05,NA,NA,CNY
0.50165278885282,0.51833178183258,0.5007974558795,0.51619344939928,42722700,515220.SH,2021-02-08,NA,NA,CNY
0.51747644885926,0.5311617764324,0.51448278345264,0.52987877697242,47546300,515220.SH,2021-02-09,NA,NA,CNY
0.53201710940572,0.53201710940572,0.52004244777922,0.52602977859247,40053700,515220.SH,2021-02-10,NA,NA,CNY
0.535438441299,0.5658027618519,0.535438441299,0.56451976239192,88358000,515220.SH,2021-02-18,NA,NA,CNY
0.55639409914537,0.58162642185834,0.55340043373875,0.5799157559117,85096100,515220.SH,2021-02-19,NA,NA,CNY
0.57948808942504,0.61883340619781,0.57863275645172,0.59231808402486,105243400,515220.SH,2021-02-22,NA,NA,CNY
0.58034342239836,0.58376475429165,0.56665809482522,0.57007942671851,90345200,515220.SH,2021-02-23,NA,NA,CNY
0.56751342779855,0.57948808942504,0.55767709860535,0.56623042833856,75561285,515220.SH,2021-02-24,NA,NA,CNY
0.57093475969183,0.57948808942504,0.5636644294186,0.56665809482522,62578415,515220.SH,2021-02-25,NA,NA,CNY
0.55382810022541,0.55810476509201,0.54313643805889,0.54655776995218,58897700,515220.SH,2021-02-26,NA,NA,CNY
0.54784076941216,0.56109843049864,0.5474131029255,0.56067076401198,47840000,515220.SH,2021-03-01,NA,NA,CNY
0.55981543103866,0.58119875537168,0.55981543103866,0.56879642725853,59246400,515220.SH,2021-03-02,NA,NA,CNY
0.56879642725853,0.60215441321805,0.56195376347196,0.59916074781143,83964200,515220.SH,2021-03-03,NA,NA,CNY
0.58718608618493,0.59317341699818,0.58119875537168,0.58932441861823,86249400,515220.SH,2021-03-04,NA,NA,CNY
0.58077108888502,0.58376475429165,0.57136242617849,0.57649442401842,57824500,515220.SH,2021-03-05,NA,NA,CNY
0.58034342239836,0.59017975159155,0.57350075861179,0.57392842509845,67379500,515220.SH,2021-03-08,NA,NA,CNY
0.56879642725853,0.5799157559117,0.55040676833212,0.56665809482522,66605588,515220.SH,2021-03-09,NA,NA,CNY
0.56623042833856,0.57906042293838,0.56451976239192,0.57392842509845,57859100,515220.SH,2021-03-10,NA,NA,CNY
0.57307309212513,0.58846908564491,0.56751342779855,0.58633075321161,72845100,515220.SH,2021-03-11,NA,NA,CNY
0.58590308672495,0.60643107808466,0.57906042293838,0.59445641645816,98020400,515220.SH,2021-03-12,NA,NA,CNY
0.58804141915825,0.60899707700462,0.58675841969827,0.60728641105798,100165412,515220.SH,2021-03-15,NA,NA,CNY
0.59873308132477,0.60300974619137,0.58119875537168,0.59231808402486,70758500,515220.SH,2021-03-16,NA,NA,CNY
0.59103508456488,0.5961670824048,0.57734975699174,0.59573941591814,88303400,515220.SH,2021-03-17,NA,NA,CNY
0.59360108348484,0.59445641645816,0.58633075321161,0.58846908564491,66929593,515220.SH,2021-03-18,NA,NA,CNY
0.58119875537168,0.59787774835144,0.57734975699174,0.58119875537168,68509000,515220.SH,2021-03-19,NA,NA,CNY
0.5777774234784,0.58889675213157,0.57649442401842,0.58633075321161,69061600,515220.SH,2021-03-22,NA,NA,CNY
0.58504775375163,0.58633075321161,0.559387764552,0.56280909644528,66598700,515220.SH,2021-03-23,NA,NA,CNY
0.55682176563203,0.5615260969853,0.54613010346552,0.55126210130544,59893112,515220.SH,2021-03-24,NA,NA,CNY
0.54570243697886,0.56836876077187,0.54570243697886,0.56323676293194,57064317,515220.SH,2021-03-25,NA,NA,CNY
0.56323676293194,0.56537509536524,0.5474131029255,0.56451976239192,51915317,515220.SH,2021-03-26,NA,NA,CNY
0.57478375807177,0.59659474889146,0.57392842509845,0.59060741807822,76112600,515220.SH,2021-03-29,NA,NA,CNY
0.58675841969827,0.58675841969827,0.57435609158511,0.58248175483166,73246000,515220.SH,2021-03-30,NA,NA,CNY
0.57906042293838,0.58547542023829,0.57606675753176,0.58034342239836,49510900,515220.SH,2021-03-31,NA,NA,CNY
0.5799157559117,0.58504775375163,0.57050709320517,0.58248175483166,69897100,515220.SH,2021-04-01,NA,NA,CNY
0.58077108888502,0.58248175483166,0.57350075861179,0.57606675753176,58587300,515220.SH,2021-04-02,NA,NA,CNY
0.57649442401842,0.58504775375163,0.57521142455844,0.58119875537168,75076000,515220.SH,2021-04-06,NA,NA,CNY
0.58119875537168,0.59231808402486,0.57820508996506,0.5918904175382,77904200,515220.SH,2021-04-07,NA,NA,CNY
0.5961670824048,0.60386507916469,0.58590308672495,0.59231808402486,111421200,515220.SH,2021-04-08,NA,NA,CNY
0.58975208510489,0.60685874457132,0.58590308672495,0.60429274565135,93019300,515220.SH,2021-04-09,NA,NA,CNY
0.60300974619137,0.6102800764646,0.59702241537812,0.60001608078475,69647300,515220.SH,2021-04-12,NA,NA,CNY
0.59702241537812,0.5983054148381,0.58162642185834,0.58590308672495,56021300,515220.SH,2021-04-13,NA,NA,CNY
0.58376475429165,0.59360108348484,0.58119875537168,0.59060741807822,59695600,515220.SH,2021-04-14,NA,NA,CNY
0.59060741807822,0.59873308132477,0.58547542023829,0.59659474889146,78926500,515220.SH,2021-04-15,NA,NA,CNY
0.59745008186478,0.62097173863111,0.59360108348484,0.61412907484455,90397900,515220.SH,2021-04-16,NA,NA,CNY
0.61455674133121,0.63337406674427,0.61455674133121,0.62268240457776,69487000,515220.SH,2021-04-19,NA,NA,CNY
0.61412907484455,0.62353773755108,0.61412907484455,0.61968873917113,72284900,515220.SH,2021-04-20,NA,NA,CNY
0.61455674133121,0.62011640565779,0.6081417440313,0.61755040673783,57115500,515220.SH,2021-04-21,NA,NA,CNY
0.62011640565779,0.63123573431097,0.62011640565779,0.62311007106442,71655800,515220.SH,2021-04-22,NA,NA,CNY
0.61883340619781,0.62097173863111,0.60899707700462,0.61583974079119,61954700,515220.SH,2021-04-23,NA,NA,CNY
0.61797807322449,0.63123573431097,0.61626740727785,0.628669735391,91650100,515220.SH,2021-04-26,NA,NA,CNY
0.62524840349772,0.62995273485099,0.60557574511133,0.61797807322449,58229900,515220.SH,2021-04-27,NA,NA,CNY
0.61498440781787,0.64321039593746,0.60942474349128,0.63893373107086,106906700,515220.SH,2021-04-28,NA,NA,CNY
0.63807839809754,0.64748706080407,0.62824206890434,0.64577639485743,75817200,515220.SH,2021-04-29,NA,NA,CNY
0.64149972999082,0.64149972999082,0.62139940511777,0.62524840349772,66466600,515220.SH,2021-04-30,NA,NA,CNY
0.63123573431097,0.66245538783719,0.63123573431097,0.65860638945724,77987600,515220.SH,2021-05-06,NA,NA,CNY
0.65988938891722,0.69581337379671,0.6590340559439,0.6893983764968,77486351,515220.SH,2021-05-07,NA,NA,CNY
0.69837937271667,0.7360140235428,0.69624104028337,0.73130969218954,109143499,515220.SH,2021-05-10,NA,NA,CNY
0.7056497029899,0.71292003326313,0.67699604838365,0.70265603758328,155226500,515220.SH,2021-05-11,NA,NA,CNY
0.69624104028337,0.72104569650968,0.69624104028337,0.71035403434317,120688900,515220.SH,2021-05-12,NA,NA,CNY
0.69624104028337,0.69923470568999,0.67143638405706,0.67443004946368,101283000,515220.SH,2021-05-13,NA,NA,CNY
0.67058105108374,0.6851217116302,0.65860638945724,0.66673205270379,82555700,515220.SH,2021-05-14,NA,NA,CNY
0.66459372027049,0.67571304892366,0.66031705540388,0.66630438621713,103933300,515220.SH,2021-05-17,NA,NA,CNY
0.67058105108374,0.67485771595034,0.66544905324381,0.66972571811042,87427000,515220.SH,2021-05-18,NA,NA,CNY
0.66373838729717,0.66544905324381,0.65133605918401,0.6547573910773,88125800,515220.SH,2021-05-19,NA,NA,CNY
0.62738673593102,0.63166340079763,0.61541207430453,0.62952506836432,114806900,515220.SH,2021-05-20,NA,NA,CNY
0.62396540403774,0.64620406134409,0.62396540403774,0.63978906404418,116020000,515220.SH,2021-05-21,NA,NA,CNY
0.63636773215089,0.64791472729073,0.63422939971759,0.63893373107086,73119400,515220.SH,2021-05-24,NA,NA,CNY
0.63978906404418,0.65347439161732,0.62781440241768,0.65005305972403,94138900,515220.SH,2021-05-25,NA,NA,CNY
0.64363806242412,0.6568957235106,0.64149972999082,0.64877006026405,74203800,515220.SH,2021-05-26,NA,NA,CNY
0.65261905864399,0.66673205270379,0.65090839269735,0.66074472189054,80145300,515220.SH,2021-05-27,NA,NA,CNY
0.66715971919045,0.67186405054372,0.65048072621069,0.65432972459064,67185800,515220.SH,2021-05-28,NA,NA,CNY
0.65775105648392,0.66117238837721,0.65133605918401,0.65817872297058,66228000,515220.SH,2021-05-31,NA,NA,CNY
0.6590340559439,0.68341104568355,0.64577639485743,0.68255571271023,113377243,515220.SH,2021-06-01,NA,NA,CNY
0.67956204730361,0.69367504136341,0.67571304892366,0.68341104568355,108438200,515220.SH,2021-06-02,NA,NA,CNY
0.68897071001014,0.7056497029899,0.68854304352348,0.70009003866332,102886800,515220.SH,2021-06-03,NA,NA,CNY
0.67870671433029,0.68811537703682,0.66758738567711,0.68426637865687,95463600,515220.SH,2021-06-04,NA,NA,CNY
0.68041738027693,0.70607736947656,0.68041738027693,0.69453037433673,77622443,515220.SH,2021-06-07,NA,NA,CNY
0.69239204190343,0.69837937271667,0.68298337919689,0.68897071001014,50543200,515220.SH,2021-06-08,NA,NA,CNY
0.69324737487675,0.72917135975623,0.68811537703682,0.71890736407638,103371900,515220.SH,2021-06-09,NA,NA,CNY
0.71634136515642,0.72232869596966,0.70864336839653,0.71249236677647,78854400,515220.SH,2021-06-10,NA,NA,CNY
0.71805203110306,0.72617769434961,0.71334769974979,0.7176243646164,74517000,515220.SH,2021-06-11,NA,NA,CNY
0.72361169542965,0.73473102408282,0.70265603758328,0.71420303272311,69158000,515220.SH,2021-06-15,NA,NA,CNY
0.71377536623645,0.73302035813618,0.70693270244988,0.71035403434317,89851600,515220.SH,2021-06-16,NA,NA,CNY
0.70479437001658,0.72532236137629,0.69666870677003,0.71548603218309,87023195,515220.SH,2021-06-17,NA,NA,CNY
0.71505836569643,0.71548603218309,0.69281970839009,0.69966237217665,84731344,515220.SH,2021-06-18,NA,NA,CNY
0.69110904244344,0.69410270785007,0.67785138135697,0.68768771055016,70441900,515220.SH,2021-06-21,NA,NA,CNY
