open,high,low,close,volume,thscode,time,thsname_cn,thsname_en,currency
0.812,0.837,0.8,0.836,32924800,513160.SH,2023-02-09,NA,NA,CNY
0.845,0.845,0.808,0.81,37274900,513160.SH,2023-02-10,NA,NA,CNY
0.806,0.816,0.789,0.81,44260900,513160.SH,2023-02-13,NA,NA,CNY
0.814,0.82,0.802,0.804,24053100,513160.SH,2023-02-14,NA,NA,CNY
0.804,0.808,0.792,0.799,36560200,513160.SH,2023-02-15,NA,NA,CNY
0.804,0.829,0.804,0.812,46129800,513160.SH,2023-02-16,NA,NA,CNY
0.814,0.816,0.79,0.79,39492000,513160.SH,2023-02-17,NA,NA,CNY
0.79,0.802,0.785,0.801,42475200,513160.SH,2023-02-20,NA,NA,CNY
0.794,0.801,0.778,0.782,55195500,513160.SH,2023-02-21,NA,NA,CNY
0.774,0.783,0.769,0.774,43219500,513160.SH,2023-02-22,NA,NA,CNY
0.772,0.786,0.772,0.779,41272200,513160.SH,2023-02-23,NA,NA,CNY
0.776,0.784,0.774,0.777,37306800,513160.SH,2023-02-24,NA,NA,CNY
0.77,0.784,0.763,0.766,47128000,513160.SH,2023-02-27,NA,NA,CNY
0.777,0.789,0.76,0.766,40706500,513160.SH,2023-02-28,NA,NA,CNY
0.767,0.801,0.764,0.8,55418100,513160.SH,2023-03-01,NA,NA,CNY
0.8,0.8,0.783,0.794,42171700,513160.SH,2023-03-02,NA,NA,CNY
0.811,0.828,0.796,0.808,47769300,513160.SH,2023-03-03,NA,NA,CNY
0.799,0.809,0.794,0.805,51861800,513160.SH,2023-03-06,NA,NA,CNY
0.808,0.817,0.785,0.788,75245700,513160.SH,2023-03-07,NA,NA,CNY
0.787,0.787,0.771,0.775,82315300,513160.SH,2023-03-08,NA,NA,CNY
0.776,0.782,0.771,0.776,43935300,513160.SH,2023-03-09,NA,NA,CNY
0.765,0.774,0.747,0.748,55535400,513160.SH,2023-03-10,NA,NA,CNY
0.748,0.768,0.748,0.763,92531100,513160.SH,2023-03-13,NA,NA,CNY
0.762,0.764,0.74,0.745,50593900,513160.SH,2023-03-14,NA,NA,CNY
0.757,0.768,0.75,0.753,67065300,513160.SH,2023-03-15,NA,NA,CNY
0.746,0.76,0.741,0.742,64904600,513160.SH,2023-03-16,NA,NA,CNY
0.756,0.781,0.756,0.777,59128500,513160.SH,2023-03-17,NA,NA,CNY
0.786,0.786,0.752,0.755,84069100,513160.SH,2023-03-20,NA,NA,CNY
0.77,0.771,0.756,0.771,40404800,513160.SH,2023-03-21,NA,NA,CNY
0.781,0.785,0.773,0.775,45352800,513160.SH,2023-03-22,NA,NA,CNY
0.775,0.803,0.764,0.803,64515700,513160.SH,2023-03-23,NA,NA,CNY
0.804,0.827,0.804,0.812,76677600,513160.SH,2023-03-24,NA,NA,CNY
0.812,0.814,0.793,0.803,88189800,513160.SH,2023-03-27,NA,NA,CNY
0.802,0.806,0.791,0.799,47874900,513160.SH,2023-03-28,NA,NA,CNY
0.826,0.826,0.807,0.81,43216200,513160.SH,2023-03-29,NA,NA,CNY
0.813,0.825,0.804,0.808,83216100,513160.SH,2023-03-30,NA,NA,CNY
0.814,0.82,0.809,0.816,86707200,513160.SH,2023-03-31,NA,NA,CNY
0.816,0.827,0.812,0.826,57595000,513160.SH,2023-04-03,NA,NA,CNY
0.826,0.83,0.817,0.826,43865200,513160.SH,2023-04-04,NA,NA,CNY
0.822,0.829,0.81,0.822,67535200,513160.SH,2023-04-06,NA,NA,CNY
0.831,0.834,0.825,0.834,4043900,513160.SH,2023-04-07,NA,NA,CNY
0.834,0.835,0.83,0.832,1357100,513160.SH,2023-04-10,NA,NA,CNY
0.835,0.846,0.816,0.822,71908100,513160.SH,2023-04-11,NA,NA,CNY
0.827,0.831,0.816,0.817,27446600,513160.SH,2023-04-12,NA,NA,CNY
0.813,0.813,0.8,0.805,65998500,513160.SH,2023-04-13,NA,NA,CNY
0.815,0.82,0.803,0.815,43136600,513160.SH,2023-04-14,NA,NA,CNY
0.815,0.83,0.814,0.83,50848800,513160.SH,2023-04-17,NA,NA,CNY
0.824,0.825,0.812,0.815,39968900,513160.SH,2023-04-18,NA,NA,CNY
0.815,0.823,0.807,0.815,31124000,513160.SH,2023-04-19,NA,NA,CNY
0.814,0.822,0.808,0.819,49475000,513160.SH,2023-04-20,NA,NA,CNY
0.817,0.817,0.79,0.791,64332500,513160.SH,2023-04-21,NA,NA,CNY
0.791,0.796,0.776,0.777,71441000,513160.SH,2023-04-24,NA,NA,CNY
0.784,0.784,0.755,0.761,77896900,513160.SH,2023-04-25,NA,NA,CNY
0.766,0.781,0.764,0.774,74007700,513160.SH,2023-04-26,NA,NA,CNY
0.776,0.778,0.767,0.768,49911300,513160.SH,2023-04-27,NA,NA,CNY
0.777,0.79,0.771,0.785,33533500,513160.SH,2023-04-28,NA,NA,CNY
0.782,0.782,0.762,0.768,42501800,513160.SH,2023-05-04,NA,NA,CNY
0.772,0.782,0.77,0.772,41553400,513160.SH,2023-05-05,NA,NA,CNY
0.773,0.778,0.765,0.769,38861100,513160.SH,2023-05-08,NA,NA,CNY
0.769,0.769,0.747,0.748,48686900,513160.SH,2023-05-09,NA,NA,CNY
0.75,0.755,0.746,0.754,29576100,513160.SH,2023-05-10,NA,NA,CNY
0.756,0.762,0.747,0.747,32846800,513160.SH,2023-05-11,NA,NA,CNY
0.755,0.764,0.751,0.754,40868400,513160.SH,2023-05-12,NA,NA,CNY
0.751,0.768,0.746,0.764,67044900,513160.SH,2023-05-15,NA,NA,CNY
0.77,0.776,0.763,0.764,22032500,513160.SH,2023-05-16,NA,NA,CNY
0.767,0.773,0.763,0.765,30312700,513160.SH,2023-05-17,NA,NA,CNY
0.763,0.776,0.763,0.768,29311000,513160.SH,2023-05-18,NA,NA,CNY
0.768,0.77,0.762,0.764,42592500,513160.SH,2023-05-19,NA,NA,CNY
0.764,0.777,0.761,0.776,32619300,513160.SH,2023-05-22,NA,NA,CNY
0.776,0.782,0.763,0.765,36743000,513160.SH,2023-05-23,NA,NA,CNY
0.761,0.761,0.749,0.75,32276900,513160.SH,2023-05-24,NA,NA,CNY
0.752,0.755,0.73,0.738,39814400,513160.SH,2023-05-25,NA,NA,CNY
0.738,0.738,0.723,0.735,9662800,513160.SH,2023-05-26,NA,NA,CNY
0.739,0.748,0.726,0.73,41643000,513160.SH,2023-05-29,NA,NA,CNY
0.729,0.741,0.726,0.739,56348700,513160.SH,2023-05-30,NA,NA,CNY
0.734,0.734,0.719,0.723,39035000,513160.SH,2023-05-31,NA,NA,CNY
0.727,0.748,0.727,0.734,58298800,513160.SH,2023-06-01,NA,NA,CNY
0.748,0.765,0.743,0.762,36715500,513160.SH,2023-06-02,NA,NA,CNY
0.759,0.773,0.757,0.767,42467600,513160.SH,2023-06-05,NA,NA,CNY
0.767,0.772,0.752,0.753,59901800,513160.SH,2023-06-06,NA,NA,CNY
0.76,0.777,0.76,0.774,36312900,513160.SH,2023-06-07,NA,NA,CNY
0.774,0.775,0.762,0.767,32417700,513160.SH,2023-06-08,NA,NA,CNY
0.767,0.777,0.762,0.775,38171500,513160.SH,2023-06-09,NA,NA,CNY
0.775,0.78,0.771,0.778,31940400,513160.SH,2023-06-12,NA,NA,CNY
0.78,0.807,0.78,0.804,50027800,513160.SH,2023-06-13,NA,NA,CNY
0.805,0.811,0.798,0.799,54236000,513160.SH,2023-06-14,NA,NA,CNY
0.806,0.817,0.806,0.813,42225500,513160.SH,2023-06-15,NA,NA,CNY
0.817,0.826,0.812,0.82,41918400,513160.SH,2023-06-16,NA,NA,CNY
0.813,0.817,0.8,0.806,39801700,513160.SH,2023-06-19,NA,NA,CNY
0.796,0.815,0.791,0.796,33911400,513160.SH,2023-06-20,NA,NA,CNY
0.788,0.788,0.77,0.771,36453200,513160.SH,2023-06-21,NA,NA,CNY
0.754,0.766,0.754,0.761,21538500,513160.SH,2023-06-26,NA,NA,CNY
0.752,0.784,0.752,0.782,36815700,513160.SH,2023-06-27,NA,NA,CNY
0.783,0.785,0.769,0.785,36144200,513160.SH,2023-06-28,NA,NA,CNY
0.777,0.787,0.777,0.78,39321400,513160.SH,2023-06-29,NA,NA,CNY
0.775,0.78,0.771,0.774,63622300,513160.SH,2023-06-30,NA,NA,CNY
0.775,0.792,0.775,0.792,44756100,513160.SH,2023-07-03,NA,NA,CNY
0.786,0.797,0.784,0.791,47125900,513160.SH,2023-07-04,NA,NA,CNY
0.79,0.793,0.779,0.78,25533600,513160.SH,2023-07-05,NA,NA,CNY
0.773,0.79,0.767,0.77,35799600,513160.SH,2023-07-06,NA,NA,CNY
0.769,0.769,0.754,0.761,50649300,513160.SH,2023-07-07,NA,NA,CNY
0.772,0.774,0.763,0.764,41657700,513160.SH,2023-07-10,NA,NA,CNY
0.768,0.775,0.765,0.766,31629400,513160.SH,2023-07-11,NA,NA,CNY
0.77,0.777,0.767,0.77,33886700,513160.SH,2023-07-12,NA,NA,CNY
0.781,0.797,0.781,0.795,52325800,513160.SH,2023-07-13,NA,NA,CNY
0.8,0.808,0.79,0.794,61212800,513160.SH,2023-07-14,NA,NA,CNY
0.792,0.792,0.783,0.785,9192700,513160.SH,2023-07-17,NA,NA,CNY
0.788,0.794,0.78,0.782,42083800,513160.SH,2023-07-18,NA,NA,CNY
0.778,0.787,0.774,0.786,45609500,513160.SH,2023-07-19,NA,NA,CNY
0.79,0.79,0.767,0.768,68033900,513160.SH,2023-07-20,NA,NA,CNY
0.768,0.776,0.762,0.768,54810900,513160.SH,2023-07-21,NA,NA,CNY
0.763,0.767,0.753,0.755,45829300,513160.SH,2023-07-24,NA,NA,CNY
0.774,0.782,0.772,0.782,47821000,513160.SH,2023-07-25,NA,NA,CNY
0.782,0.784,0.776,0.78,66918200,513160.SH,2023-07-26,NA,NA,CNY
0.786,0.794,0.784,0.788,56559700,513160.SH,2023-07-27,NA,NA,CNY
0.785,0.824,0.785,0.821,91953100,513160.SH,2023-07-28,NA,NA,CNY
0.835,0.852,0.832,0.836,59339800,513160.SH,2023-07-31,NA,NA,CNY
0.838,0.846,0.82,0.823,92215500,513160.SH,2023-08-01,NA,NA,CNY
0.822,0.831,0.806,0.806,76598000,513160.SH,2023-08-02,NA,NA,CNY
0.807,0.821,0.806,0.819,49960900,513160.SH,2023-08-03,NA,NA,CNY
0.824,0.832,0.815,0.819,57649100,513160.SH,2023-08-04,NA,NA,CNY
0.82,0.82,0.81,0.813,39769000,513160.SH,2023-08-07,NA,NA,CNY
0.812,0.813,0.801,0.803,34073100,513160.SH,2023-08-08,NA,NA,CNY
0.802,0.808,0.796,0.802,37697600,513160.SH,2023-08-09,NA,NA,CNY
0.802,0.804,0.793,0.802,44343500,513160.SH,2023-08-10,NA,NA,CNY
0.803,0.804,0.785,0.786,38262000,513160.SH,2023-08-11,NA,NA,CNY
0.783,0.783,0.769,0.776,49399000,513160.SH,2023-08-14,NA,NA,CNY
0.792,0.792,0.774,0.78,63021500,513160.SH,2023-08-15,NA,NA,CNY
0.777,0.782,0.769,0.769,35014300,513160.SH,2023-08-16,NA,NA,CNY
0.765,0.785,0.757,0.785,70709200,513160.SH,2023-08-17,NA,NA,CNY
0.785,0.785,0.761,0.761,61416300,513160.SH,2023-08-18,NA,NA,CNY
0.76,0.761,0.745,0.745,36432000,513160.SH,2023-08-21,NA,NA,CNY
0.747,0.765,0.742,0.759,69533800,513160.SH,2023-08-22,NA,NA,CNY
0.76,0.768,0.749,0.76,77821600,513160.SH,2023-08-23,NA,NA,CNY
0.768,0.791,0.767,0.788,45747000,513160.SH,2023-08-24,NA,NA,CNY
0.786,0.786,0.769,0.771,45792100,513160.SH,2023-08-25,NA,NA,CNY
0.8,0.805,0.778,0.781,62593200,513160.SH,2023-08-28,NA,NA,CNY
0.789,0.795,0.78,0.794,49151600,513160.SH,2023-08-29,NA,NA,CNY
0.8,0.813,0.791,0.793,51394700,513160.SH,2023-08-30,NA,NA,CNY
0.796,0.802,0.784,0.785,39067200,513160.SH,2023-08-31,NA,NA,CNY
0.786,0.793,0.786,0.791,4922900,513160.SH,2023-09-01,NA,NA,CNY
0.795,0.805,0.793,0.799,36296600,513160.SH,2023-09-04,NA,NA,CNY
0.802,0.805,0.788,0.792,30000600,513160.SH,2023-09-05,NA,NA,CNY
0.793,0.793,0.779,0.788,51134500,513160.SH,2023-09-06,NA,NA,CNY
0.788,0.79,0.772,0.772,28988600,513160.SH,2023-09-07,NA,NA,CNY
0.77,0.775,0.765,0.769,3222800,513160.SH,2023-09-08,NA,NA,CNY
0.768,0.769,0.758,0.765,54819400,513160.SH,2023-09-11,NA,NA,CNY
0.767,0.77,0.76,0.766,26232200,513160.SH,2023-09-12,NA,NA,CNY
0.767,0.77,0.753,0.758,30516900,513160.SH,2023-09-13,NA,NA,CNY
0.76,0.766,0.758,0.764,25839600,513160.SH,2023-09-14,NA,NA,CNY
0.767,0.772,0.756,0.765,46201700,513160.SH,2023-09-15,NA,NA,CNY
0.763,0.765,0.749,0.751,27828800,513160.SH,2023-09-18,NA,NA,CNY
0.751,0.751,0.742,0.745,44537800,513160.SH,2023-09-19,NA,NA,CNY
0.744,0.745,0.732,0.735,47189800,513160.SH,2023-09-20,NA,NA,CNY
0.736,0.736,0.72,0.722,31653400,513160.SH,2023-09-21,NA,NA,CNY
0.719,0.747,0.719,0.745,41421100,513160.SH,2023-09-22,NA,NA,CNY
